full_name,season,champion,top_10,made_cut,total_score,prior_score,prior_afs,sg_on_field,roll_5yr_majors,roll_3yr_majors,roll_1yr_majors,rolling_majors,driving_distance,driving_accuracy,greens_in_regulation,bob_distance,scrambling_rough,scrambling_sand,putting_rating,scoring_avg,sg_off_tee,sg_approach,sg_scrambling,sg_putting,sg_tee_to_green,sg_total
ernie_els,2006,0,0,0,315,292,302,10,1,0,0,1.0,295.1,0.5761999999999999,0.6372,20.253147903474158,0.5726,0.5616,1.595,69.756,0.344,0.408,0.619,-0.006999999999999999,1.37,1.3630000000000002
ernie_els,2007,0,0,0,315,315,305,-10,0,0,0,0.0,297.9,0.5699000000000001,0.6466,18.810788977191905,0.5,0.625,1.608,69.294,0.452,0.9940000000000001,0.163,-0.031,1.609,1.578
ernie_els,2008,0,0,0,315,315,302,-13,0,0,0,0.0,291.6,0.5688,0.6133,17.53760210233999,0.5051,0.617,1.6269999999999998,69.898,0.10099999999999999,0.79,0.228,-0.509,1.12,0.611
ernie_els,2009,0,0,1,287,315,299,-16,0,0,0,0.0,291.2,0.6487,0.6607999999999999,18.440564660552017,0.6121,0.5,1.6280000000000001,70.212,0.397,0.722,0.196,-0.39399999999999996,1.315,0.9209999999999999
ernie_els,2010,0,0,1,293,287,300,13,0,0,0,0.0,288.4,0.6015999999999999,0.6786,19.64685718434941,0.6159,0.5195000000000001,1.61,69.843,0.215,0.735,0.043,0.33,0.992,1.3219999999999998
ernie_els,2012,0,0,1,287,315,297,-18,1,1,1,16.0,294.6,0.5671,0.6652,18.46417552391056,0.6164999999999999,0.5195000000000001,1.633,70.131,0.272,0.462,-0.006,-0.05,0.727,0.677
ernie_els,2013,0,0,0,315,287,300,13,1,1,0,6.0,289.6,0.5771999999999999,0.6174000000000001,18.34120967172619,0.5922,0.4828,1.61,70.491,0.11,0.191,0.14300000000000002,-0.136,0.444,0.308
ernie_els,2014,0,0,1,286,315,304,-11,1,1,0,6.0,291.2,0.5326,0.616,20.593190554700893,0.6,0.5182,1.594,70.736,-0.016,0.141,0.529,-0.171,0.654,0.483
ernie_els,2015,0,0,0,315,286,295,9,1,0,0,1.0,291.7,0.5679,0.6452,19.471852387912826,0.5816,0.5115999999999999,1.655,71.83,-0.285,0.192,0.102,-0.609,0.009000000000000001,-0.6
ernie_els,2016,0,0,1,308,315,304,-11,1,0,0,1.0,292.8,0.5293,0.612,20.766331625173148,0.5342,0.4872,1.601,71.37100000000002,0.065,-0.48,-0.013999999999999999,0.405,-0.428,-0.024
fabián_gómez,2015,0,0,0,315,315,295,-20,0,0,0,0.0,283.2,0.6088,0.6352,19.291319291328932,0.586,0.3933,1.5959999999999999,71.207,-0.21600000000000005,-0.057,-0.113,0.062,-0.386,-0.324
francesco_molinari,2016,0,0,1,293,315,304,-11,0,0,0,0.0,286.7,0.6376,0.6493000000000001,18.575045330436687,0.5726,0.4058,1.621,70.436,0.192,0.484,0.183,-0.29600000000000004,0.8590000000000001,0.562
francesco_molinari,2017,0,0,1,286,293,299,6,0,0,0,0.0,292.4,0.7014,0.6728000000000001,19.535217592565715,0.64,0.5614,1.611,69.80199999999999,0.483,0.8420000000000001,0.128,-0.08900000000000001,1.453,1.364
francesco_molinari,2018,0,1,1,277,286,295,9,1,1,1,16.0,301.0,0.6504000000000001,0.7023999999999999,19.566801745700687,0.5714,0.5478999999999999,1.646,69.797,0.69,0.593,0.327,-0.48700000000000004,1.61,1.123
francesco_molinari,2019,0,0,0,315,277,295,18,1,1,0,6.0,288.7,0.6645,0.6358,18.8726247217733,0.5417000000000001,0.6792,1.595,70.97399999999998,0.105,0.04,0.105,-0.21100000000000002,0.25,0.038
fred_couples,2004,0,0,1,295,286,303,17,0,0,0,0.0,294.5,0.5882000000000001,0.6635,19.940795182238848,0.4364,0.5,1.6440000000000001,70.918,0.23399999999999999,0.37,0.4320000000000001,-0.4370000000000001,1.036,0.599
fred_couples,2005,0,1,1,284,295,303,8,0,0,0,0.0,296.4,0.5747,0.6829999999999999,18.17476810947896,0.4464,0.5417000000000001,1.656,70.502,0.499,0.629,-0.03,-0.546,1.0979999999999999,0.5529999999999999
fred_couples,2006,0,0,1,301,284,302,18,0,0,0,0.0,301.5,0.5436,0.6533,19.70572613128252,0.4937,0.431,1.6680000000000001,70.789,0.5429999999999999,0.08,-0.07200000000000001,-0.214,0.551,0.336
fred_couples,2008,0,0,0,315,315,302,-13,0,0,0,0.0,299.6,0.5749,0.6546,19.067610954180914,0.5761999999999999,0.45,1.6380000000000001,70.758,0.34700000000000003,0.218,0.154,0.043,0.718,0.762
fred_couples,2009,0,1,1,279,315,299,-16,0,0,0,0.0,297.5,0.5590999999999999,0.6708,18.997602187878574,0.581,0.35,1.633,70.664,0.304,0.348,0.157,-0.342,0.81,0.46799999999999997
fred_couples,2019,0,0,0,315,315,295,-20,0,0,0,0.0,282.5,0.5893,0.6319,16.430992057693903,0.4286,0.7857,1.604,72.333,-0.191,0.29600000000000004,0.18600000000000005,-0.376,0.29100000000000004,-0.086
fred_funk,2004,0,0,0,315,315,303,-12,0,0,0,0.0,271.9,0.7723,0.6551,16.618001200171125,0.6026,0.5446,1.605,70.44800000000002,0.121,0.456,-0.011000000000000001,0.051,0.5660000000000001,0.617
fred_funk,2005,0,0,0,315,315,303,-12,0,0,0,0.0,270.0,0.759,0.6617000000000001,16.361894755803803,0.6382,0.5583,1.6369999999999998,70.375,-0.018000000000000002,0.4270000000000001,0.07200000000000001,0.12,0.48,0.601
fred_funk,2006,0,0,0,315,315,302,-13,0,0,0,0.0,272.8,0.7801,0.6635,16.78859545941828,0.5638000000000001,0.5347,1.63,70.556,0.159,0.35700000000000004,0.09,0.096,0.606,0.7020000000000001
freddie_jacobson,2004,0,0,0,315,289,303,14,0,0,0,0.0,287.9,0.5556,0.6437999999999999,21.091707098604733,0.5722999999999999,0.4179,1.5830000000000002,70.71300000000002,-0.191,0.209,-0.013999999999999999,0.531,0.004,0.535
freddie_jacobson,2011,0,0,1,289,315,299,-16,0,0,0,0.0,287.4,0.6082,0.6356,19.885485598797935,0.6065,0.5614,1.43,69.854,-0.017,0.105,0.187,0.629,0.275,0.904
freddie_jacobson,2012,0,0,1,290,289,297,8,0,0,0,0.0,287.4,0.5798,0.6185,18.734338940980955,0.5714,0.4182,1.617,70.561,-0.071,0.306,0.02,-0.145,0.254,0.109
gary_woodland,2011,0,0,0,315,286,299,13,0,0,0,0.0,310.5,0.5807,0.6940999999999999,19.77512515763175,0.6134000000000001,0.4648,1.649,69.875,0.742,0.38,0.035,-0.11599999999999999,1.157,1.041
gary_woodland,2013,0,0,1,292,315,300,-15,0,0,0,0.0,303.8,0.5760000000000001,0.6698000000000001,19.220470568872372,0.541,0.4356,1.63,70.733,0.331,0.45899999999999996,-0.392,0.062,0.397,0.45899999999999996
gary_woodland,2014,0,0,0,315,292,304,12,0,0,0,0.0,304.1,0.5949,0.6655,20.02934215650185,0.5987,0.4608,1.617,70.249,0.581,0.381,0.087,-0.149,1.0490000000000002,0.9
gary_woodland,2016,0,0,0,315,315,304,-11,0,0,0,0.0,306.1,0.5669,0.6873999999999999,19.446665523940087,0.6047,0.5059,1.626,70.234,0.695,0.522,0.08800000000000001,-0.162,1.065,0.903
gary_woodland,2017,0,0,0,315,315,299,-16,0,0,0,0.0,307.6,0.5931000000000001,0.6948000000000001,19.55485074092871,0.6011,0.5606,1.66,70.482,0.431,0.5710000000000001,0.039,-0.381,1.04,0.659
gary_woodland,2018,0,0,1,285,315,295,-20,0,0,0,0.0,313.5,0.6369,0.7051000000000001,19.28146000696005,0.5577000000000001,0.4688000000000001,1.663,70.161,0.8029999999999999,0.484,-0.228,0.006999999999999999,1.0590000000000002,1.0659999999999998
gary_woodland,2019,0,0,0,315,285,295,10,1,1,1,16.0,308.2,0.6341,0.6905,20.773362784799406,0.5569,0.5362,1.6280000000000001,70.229,0.47200000000000003,0.545,0.008,-0.14300000000000002,1.025,0.882
geoff_ogilvy,2005,0,0,1,289,315,303,-12,0,0,0,0.0,298.0,0.6072,0.6667000000000001,19.562120443602225,0.5562,0.6238,1.6030000000000002,70.365,0.18899999999999997,0.028999999999999998,0.198,0.124,0.41600000000000004,0.54
geoff_ogilvy,2006,0,0,1,299,289,302,13,1,1,1,16.0,295.3,0.6189,0.6294,20.74641173793676,0.5547,0.5616,1.607,70.295,0.13699999999999998,0.127,0.188,0.473,0.451,0.924
geoff_ogilvy,2007,0,0,1,296,299,305,6,1,1,0,6.0,295.3,0.5902000000000001,0.6275,19.20561018296477,0.564,0.6486,1.601,70.085,0.523,0.026000000000000002,0.2,0.07200000000000001,0.7490000000000001,0.821
geoff_ogilvy,2008,0,0,1,283,296,302,6,1,1,0,6.0,292.1,0.5818,0.6189,17.24504614858037,0.5703,0.5540999999999999,1.6030000000000002,70.253,0.32799999999999996,0.263,0.094,0.125,0.684,0.81
geoff_ogilvy,2009,0,0,1,289,283,299,16,1,0,0,1.0,291.5,0.584,0.6426999999999999,20.40652852030448,0.5689,0.593,1.584,70.316,0.258,-0.02,0.32899999999999996,0.493,0.568,1.06
geoff_ogilvy,2010,0,1,1,278,289,300,11,1,0,0,1.0,287.0,0.5794,0.6769,18.883368932005283,0.5366,0.6,1.6230000000000002,70.764,-0.165,0.488,0.040999999999999995,0.371,0.364,0.735
geoff_ogilvy,2011,0,0,1,288,278,299,21,0,0,0,0.0,290.0,0.6289,0.6263000000000001,19.5820430780629,0.6093,0.5802,1.5819999999999999,70.164,0.017,0.028999999999999998,0.159,0.517,0.205,0.722
geoff_ogilvy,2014,0,0,1,291,315,304,-11,0,0,0,0.0,292.5,0.5851,0.6451,19.463627134992077,0.4866,0.55,1.635,71.422,-0.02,0.038,-0.05,-0.331,-0.032,-0.363
graeme_mcdowell,2011,0,0,1,286,315,299,-16,1,1,0,6.0,289.5,0.6631,0.6607999999999999,18.941776066556045,0.5435,0.52,1.632,70.997,0.301,0.028999999999999998,-0.265,0.132,0.066,0.19699999999999998
graeme_mcdowell,2012,0,0,0,315,286,297,11,1,1,0,6.0,285.5,0.7011,0.6626000000000001,18.497104390507538,0.5301,0.375,1.6119999999999999,70.229,0.49,0.6409999999999999,-0.478,-0.282,0.654,0.3720000000000001
graeme_mcdowell,2013,0,0,0,315,315,300,-15,1,0,0,1.0,277.5,0.6851,0.627,17.212891708606726,0.6122,0.5405,1.6130000000000002,70.503,0.251,0.217,-0.061,0.136,0.40700000000000003,0.5429999999999999
graeme_mcdowell,2014,0,0,1,294,315,304,-11,1,0,0,1.0,278.0,0.6920000000000001,0.6577,18.48069339803629,0.5390999999999999,0.5781000000000001,1.587,69.642,-0.034,0.379,-0.055,0.882,0.289,1.171
graham_delaet,2013,0,0,0,315,315,300,-15,0,0,0,0.0,298.6,0.6579999999999999,0.7051000000000001,18.05547008526779,0.5987,0.5122,1.646,70.089,0.488,0.64,-0.159,0.1,0.9690000000000001,1.069
harris_english,2013,0,0,0,315,315,300,-15,0,0,0,0.0,295.2,0.5865,0.6602,20.157189508681235,0.5185,0.5435,1.608,70.438,0.115,0.098,-0.077,0.47700000000000004,0.136,0.613
harris_english,2015,0,0,1,299,315,295,-20,0,0,0,0.0,298.4,0.5851,0.6705,19.352863698515872,0.6035,0.4804,1.6019999999999999,70.235,0.009000000000000001,0.207,0.0,0.56,0.217,0.777
harrison_frazar,2011,0,0,0,315,315,299,-16,0,0,0,0.0,301.8,0.5149,0.6245,18.89413152939293,0.4661,0.4531,1.635,70.891,0.259,-0.025,-0.114,-0.386,0.121,-0.266
heath_slocum,2007,0,0,1,293,315,305,-10,0,0,0,0.0,279.6,0.7328,0.6645,17.128280707648393,0.6531,0.4956,1.601,69.94800000000001,0.134,0.409,0.115,0.22,0.659,0.879
heath_slocum,2009,0,0,1,287,315,299,-16,0,0,0,0.0,287.0,0.7199,0.6758,16.74206808461846,0.5657,0.4128,1.565,70.612,0.415,0.306,-0.19899999999999998,-0.426,0.523,0.09699999999999999
heath_slocum,2010,0,0,0,315,287,300,13,0,0,0,0.0,278.9,0.7242000000000001,0.6959000000000001,16.8940486932529,0.5882000000000001,0.5588000000000001,1.578,70.673,0.156,0.546,0.134,-0.257,0.8370000000000001,0.58
henrik_stenson,2007,0,0,1,290,297,305,8,0,0,0,0.0,296.3,0.5697,0.6123,18.956113642950246,0.5484,0.5957,1.629,70.935,0.21100000000000002,0.191,-0.414,0.3,-0.012,0.28800000000000003
henrik_stenson,2012,0,0,1,288,293,297,4,0,0,0,0.0,289.5,0.6413,0.6537000000000001,21.108481707598017,0.5495,0.4898,1.5,70.23899999999999,0.34299999999999997,0.297,0.16899999999999998,0.105,0.809,0.915
henrik_stenson,2013,0,0,1,289,288,300,12,0,0,0,0.0,290.9,0.7009000000000001,0.7195999999999999,19.412937767833537,0.6757,0.5577000000000001,1.661,69.248,0.71,0.7759999999999999,0.128,0.004,1.614,1.618
henrik_stenson,2014,0,0,1,284,289,304,15,0,0,0,0.0,293.2,0.6878,0.6903,20.48232225603337,0.507,0.4423,1.66,70.166,0.65,0.575,-0.064,-0.17,1.162,0.992
henrik_stenson,2015,0,0,1,294,284,295,11,0,0,0,0.0,296.4,0.6990999999999999,0.7352,19.956472634210687,0.7045,0.5385,1.659,69.354,0.44799999999999995,1.244,0.08199999999999999,0.436,1.774,2.21
henrik_stenson,2017,0,1,1,279,315,299,-16,1,1,0,6.0,292.7,0.7190000000000001,0.6907,20.684733500821324,0.5738,0.5217,1.634,69.543,0.13,0.816,-0.222,0.53,0.725,1.255
henrik_stenson,2018,0,0,1,286,279,295,16,1,1,0,6.0,291.5,0.7519,0.7351000000000001,17.753682325396927,0.58,0.5581,1.663,69.617,0.4270000000000001,0.96,-0.027000000000000003,-0.207,1.36,1.153
henrik_stenson,2019,0,0,0,315,286,295,9,1,0,0,1.0,282.7,0.7212999999999999,0.6611,19.662288778267907,0.6,0.54,1.609,70.089,-0.293,1.149,0.01,0.106,0.866,0.971
hideki_matsuyama,2014,0,1,1,277,315,304,-11,0,0,0,0.0,294.8,0.6152000000000001,0.6403,18.472192577252734,0.5802,0.5393,1.604,70.083,0.325,1.022,0.198,-0.39299999999999996,1.545,1.1520000000000001
hideki_matsuyama,2015,0,1,1,288,277,295,18,0,0,0,0.0,294.5,0.6525,0.6920000000000001,19.11891822326195,0.5912,0.4722,1.5819999999999999,69.94,0.496,0.637,0.254,0.076,1.3880000000000001,1.464
hideki_matsuyama,2016,0,0,1,287,288,304,16,0,0,0,0.0,294.5,0.6204,0.6811,19.40000774985527,0.5952000000000001,0.6119,1.601,70.03399999999999,0.527,0.774,0.015,-0.025,1.315,1.29
hideki_matsuyama,2017,0,0,1,285,287,299,12,0,0,0,0.0,303.3,0.5861,0.6901,20.376755684412135,0.621,0.5,1.6030000000000002,69.624,0.508,0.758,0.34600000000000003,-0.345,1.6130000000000002,1.2670000000000001
hideki_matsuyama,2018,0,0,1,285,285,295,10,0,0,0,0.0,302.0,0.6282,0.6929000000000001,20.065971921805,0.5437,0.5556,1.6230000000000002,70.02199999999999,0.19399999999999998,0.727,0.14300000000000002,0.132,1.064,1.196
hideki_matsuyama,2019,0,0,0,315,285,295,10,0,0,0,0.0,303.0,0.6128,0.6938,19.896286609147282,0.6231,0.5684,1.605,69.84100000000001,0.381,0.759,0.34700000000000003,0.011000000000000001,1.4869999999999999,1.4980000000000002
hudson_swafford,2016,0,0,0,315,315,304,-11,0,0,0,0.0,306.9,0.6143,0.688,19.02017087199797,0.4872,0.5042,1.6380000000000001,70.875,0.4970000000000001,0.32,-0.561,0.205,0.09300000000000001,0.298
hunter_mahan,2007,0,0,0,315,315,305,-10,0,0,0,0.0,296.7,0.6805,0.6690999999999999,18.701270010349567,0.5368999999999999,0.4854,1.639,69.99,0.496,0.32,-0.397,0.213,0.419,0.632
hunter_mahan,2008,0,1,1,281,315,302,-13,0,0,0,0.0,289.9,0.6602,0.6960999999999999,17.969323667171107,0.4698,0.5493,1.675,70.171,0.36,0.742,-0.4370000000000001,0.341,0.665,1.006
hunter_mahan,2009,0,1,1,281,281,299,18,0,0,0,0.0,297.0,0.6518999999999999,0.6836,19.69125316959002,0.4688000000000001,0.5644,1.617,69.691,0.628,0.561,-0.345,0.41,0.845,1.255
hunter_mahan,2010,0,0,0,315,281,300,19,0,0,0,0.0,291.8,0.6794,0.6865000000000001,19.021553400024928,0.5603,0.5225,1.6440000000000001,70.476,0.642,0.069,-0.115,0.069,0.596,0.665
hunter_mahan,2011,0,0,1,286,315,299,-16,0,0,0,0.0,291.6,0.6285000000000001,0.6879000000000001,20.952954975903094,0.5776,0.5128,1.6230000000000002,69.905,0.371,0.066,0.254,0.527,0.691,1.218
hunter_mahan,2012,0,0,0,315,286,297,11,0,0,0,0.0,293.1,0.6774,0.6897,18.450689726644065,0.5345,0.4896,1.661,70.346,0.4,0.3720000000000001,-0.122,-0.109,0.65,0.541
hunter_mahan,2013,0,0,1,292,315,300,-15,0,0,0,0.0,290.0,0.6661,0.6758,19.499837819838397,0.5368999999999999,0.6053000000000001,1.6340000000000001,70.10600000000001,0.41700000000000004,0.285,0.05,0.382,0.752,1.1340000000000001
hunter_mahan,2014,0,1,1,280,292,304,12,0,0,0,0.0,295.8,0.6509999999999999,0.6667000000000001,19.482127778499397,0.5064,0.5398,1.629,70.574,0.687,-0.221,-0.153,0.207,0.314,0.52
hunter_mahan,2015,0,0,1,302,280,295,15,0,0,0,0.0,295.1,0.5891,0.6579,21.07804782231979,0.48,0.5611999999999999,1.571,71.124,-0.023,-0.249,0.003,0.39,-0.27,0.12
ian_poulter,2006,0,0,1,296,315,302,-13,0,0,0,0.0,287.9,0.7019,0.6603,18.022707898648306,0.6207,0.5238,1.614,70.208,0.456,0.345,0.207,0.19399999999999998,1.0090000000000001,1.203
ian_poulter,2007,0,0,1,292,296,305,9,0,0,0,0.0,282.5,0.6323,0.6167,18.708981057829487,0.5969,0.5694,1.605,70.07300000000001,0.27899999999999997,0.027000000000000003,0.653,-0.038,0.958,0.92
ian_poulter,2008,0,0,1,286,292,302,10,0,0,0,0.0,283.6,0.5977,0.5975,18.30659034337088,0.6154,0.5489999999999999,1.6,70.26899999999999,-0.055999999999999994,-0.32,0.23800000000000002,0.518,-0.138,0.38
ian_poulter,2009,0,1,1,283,286,299,13,0,0,0,0.0,282.8,0.6518,0.6101,19.048051081409877,0.5893,0.6102000000000001,1.565,70.101,0.222,0.24,0.65,0.094,1.112,1.206
ian_poulter,2010,0,0,1,287,283,300,17,0,0,0,0.0,286.8,0.6272,0.6247,19.08387102590387,0.6186,0.5857,1.605,71.211,-0.109,-0.655,0.221,0.207,-0.542,-0.335
ian_poulter,2011,0,1,1,283,287,299,12,0,0,0,0.0,282.8,0.6476000000000001,0.6557999999999999,18.3024339607848,0.6,0.58,1.614,70.824,-0.354,0.222,0.1,0.27,-0.032,0.23800000000000002
ian_poulter,2012,0,0,0,315,283,297,14,0,0,0,0.0,285.0,0.6513,0.6161,19.499590024180282,0.5761,0.5932,1.577,70.176,0.18600000000000005,0.068,0.207,0.10300000000000001,0.461,0.564
ian_poulter,2013,0,0,1,290,315,300,-15,0,0,0,0.0,281.7,0.6242,0.6352,17.69749291723423,0.6966,0.5682,1.6019999999999999,70.382,0.2,-0.153,0.29,0.177,0.337,0.514
ian_poulter,2014,0,1,1,279,290,304,14,0,0,0,0.0,288.1,0.6135,0.624,20.6357540818788,0.58,0.4783,1.591,70.722,0.042,-0.17600000000000002,0.027999999999999997,0.067,-0.106,-0.038
ian_poulter,2015,0,0,1,300,279,295,16,0,0,0,0.0,286.7,0.6358,0.6570999999999999,19.729825138606774,0.6195,0.5455,1.5759999999999998,70.421,-0.054000000000000006,0.235,0.147,0.225,0.32899999999999996,0.5539999999999999
ian_poulter,2017,0,0,1,292,315,299,-16,0,0,0,0.0,283.5,0.6255,0.6446,19.59502280554937,0.614,0.6,1.58,70.045,-0.162,0.573,0.501,0.025,0.9109999999999999,0.9359999999999999
ian_poulter,2018,0,0,1,280,292,295,3,0,0,0,0.0,293.6,0.6640999999999999,0.6701,18.591372364322353,0.6429,0.5065,1.609,70.593,0.141,0.435,0.051,0.223,0.627,0.85
ian_poulter,2019,0,0,0,315,280,295,15,0,0,0,0.0,291.5,0.636,0.6686,20.620805027932345,0.5652,0.5385,1.588,70.502,-0.078,0.15,0.267,0.425,0.33899999999999997,0.764
j.b._holmes,2007,0,0,1,292,315,305,-10,0,0,0,0.0,312.6,0.5870000000000001,0.6456999999999999,21.426829268466204,0.5109,0.4925,1.607,71.377,0.828,-0.447,-0.159,-0.5589999999999999,0.223,-0.336
j.b._holmes,2014,0,0,0,315,315,304,-11,0,0,0,0.0,308.0,0.5471,0.6092,21.54066735270753,0.5505,0.4876,1.575,70.721,0.509,-0.317,0.28300000000000003,-0.075,0.47600000000000003,0.401
j.b._holmes,2015,0,1,1,287,315,295,-20,0,0,0,0.0,309.9,0.5405,0.6365999999999999,21.678536748488245,0.5706,0.5,1.5730000000000002,70.581,0.4270000000000001,0.253,0.268,-0.004,0.9490000000000001,0.9440000000000001
j.b._holmes,2016,0,0,1,299,287,304,17,0,0,0,0.0,314.5,0.5168,0.6517000000000001,21.833080548791095,0.5461,0.6026,1.6019999999999999,70.523,0.6629999999999999,-0.151,0.233,-0.129,0.633,0.504
j.b._holmes,2018,0,0,1,296,315,295,-20,0,0,0,0.0,306.1,0.5713,0.6526000000000001,19.790179382714047,0.5581,0.5684,1.6119999999999999,70.789,0.565,0.159,0.032,-0.207,0.7559999999999999,0.5489999999999999
j.j._henry,2006,0,0,1,302,315,302,-13,0,0,0,0.0,295.9,0.6003000000000001,0.6816,19.090185960330512,0.5025999999999999,0.4026,1.649,70.528,0.223,0.37,0.039,0.196,0.632,0.828
j.t._poston,2019,0,0,0,315,315,295,-20,0,0,0,0.0,293.8,0.6289,0.6684,20.468544091415538,0.5872999999999999,0.5238,1.587,70.633,0.032,0.223,0.038,0.212,0.294,0.506
james_hahn,2014,0,0,0,315,315,304,-11,0,0,0,0.0,289.6,0.6083,0.6396000000000001,18.29708775021011,0.5,0.4815,1.6469999999999998,71.186,0.162,0.009000000000000001,-0.102,-0.306,0.07,-0.23600000000000002
james_hahn,2016,0,0,1,298,315,304,-11,0,0,0,0.0,290.9,0.6071,0.6457999999999999,18.977839708459967,0.6127,0.4495,1.6369999999999998,71.245,0.1,-0.08199999999999999,0.135,-0.243,0.043,-0.19899999999999998
jamie_donaldson,2015,0,0,1,293,288,295,7,0,0,0,0.0,294.9,0.6009,0.6383,21.00741431614086,0.5444,0.6136,1.609,71.102,0.095,-0.15,0.046,0.349,-0.008,0.341
jason_bohn,2005,0,0,1,295,315,303,-12,0,0,0,0.0,292.9,0.6213000000000001,0.6606000000000001,18.687036356195645,0.5189,0.5053,1.609,70.475,0.18899999999999997,0.435,0.019,0.027000000000000003,0.643,0.67
jason_bohn,2010,0,0,0,315,315,300,-15,0,0,0,0.0,279.8,0.6689,0.6779000000000001,18.184329620582663,0.5562,0.4,1.625,70.85600000000002,0.08199999999999999,0.324,-0.10300000000000001,0.127,0.303,0.43
jason_day,2010,0,1,1,276,315,300,-15,0,0,0,0.0,298.2,0.5778,0.6768000000000001,19.79770251822165,0.5739,0.5772999999999999,1.619,70.274,0.254,0.054000000000000006,0.444,-0.013999999999999999,0.752,0.738
jason_day,2011,0,0,0,315,276,299,23,0,0,0,0.0,302.6,0.547,0.6492,21.995455338672933,0.6412,0.625,1.5759999999999998,69.706,0.204,0.026000000000000002,0.16899999999999998,0.5760000000000001,0.4,0.976
jason_day,2012,0,1,1,281,315,297,-18,0,0,0,0.0,308.6,0.5247999999999999,0.6131,20.89459911609271,0.6393,0.5538000000000001,1.579,70.152,0.121,0.102,0.275,0.526,0.498,1.024
jason_day,2013,0,0,1,290,281,300,19,0,0,0,0.0,299.3,0.5803,0.6493000000000001,20.11502064516852,0.5847,0.6437999999999999,1.59,69.732,0.452,-0.013000000000000001,0.16699999999999998,0.37,0.606,0.976
jason_day,2014,0,0,1,287,290,304,14,0,0,0,0.0,301.2,0.5871999999999999,0.64,19.313654819841844,0.7011,0.6667000000000001,1.595,69.626,0.495,0.17600000000000002,0.402,0.317,1.073,1.389
jason_day,2015,0,1,1,289,287,295,8,1,1,1,16.0,313.7,0.5594,0.7082999999999999,21.978384267274972,0.5593,0.7241,1.58,69.161,0.772,0.461,0.287,0.586,1.52,2.106
jason_day,2016,0,0,1,290,289,304,15,1,1,0,6.0,304.2,0.5046,0.6723,22.33545932045176,0.5635,0.6934999999999999,1.5590000000000002,69.313,0.18600000000000005,0.426,0.375,1.13,0.987,2.1180000000000003
jason_day,2017,0,0,1,286,290,299,9,1,1,0,6.0,306.2,0.5394,0.6372,22.556012748513666,0.5588000000000001,0.5797,1.57,70.115,0.311,-0.004,0.273,0.354,0.58,0.935
jason_day,2018,0,1,1,277,286,295,9,1,0,0,1.0,310.0,0.5832,0.6528,21.969643703174718,0.5784,0.6627,1.569,69.60300000000001,0.17600000000000002,-0.14,0.479,0.77,0.515,1.285
jason_day,2019,0,0,0,315,277,295,18,1,0,0,1.0,302.0,0.6175999999999999,0.6970000000000001,20.775942216900773,0.5495,0.5861999999999999,1.609,70.212,0.535,-0.083,0.025,0.35600000000000004,0.47700000000000004,0.833
jason_dufner,2009,0,0,1,291,315,299,-16,0,0,0,0.0,286.2,0.6728000000000001,0.6693000000000001,18.753243386145233,0.625,0.4242,1.538,70.307,0.32299999999999995,0.313,0.016,-0.027999999999999997,0.652,0.624
jason_dufner,2011,0,0,1,289,315,299,-16,0,0,0,0.0,286.8,0.6581,0.6695,17.751560807746202,0.5846,0.5745,1.635,70.2,0.515,0.248,0.069,-0.11599999999999999,0.833,0.7170000000000001
jason_dufner,2012,0,0,1,289,289,297,8,0,0,0,0.0,292.4,0.669,0.6917,18.49178195848091,0.5932,0.6076,1.615,69.456,0.5529999999999999,0.519,0.222,0.153,1.2930000000000001,1.446
jason_dufner,2013,0,0,0,315,289,300,11,1,1,1,16.0,285.9,0.6481,0.6753,18.3229497488805,0.5984,0.5789,1.633,69.91199999999999,0.475,0.44,-0.10300000000000001,-0.231,0.812,0.581
jason_dufner,2014,0,0,1,292,315,304,-11,1,1,0,6.0,285.3,0.6376,0.6626000000000001,18.999340266323873,0.4623,0.537,1.6480000000000001,70.9,0.316,0.59,0.192,-0.5760000000000001,1.0979999999999999,0.522
jason_dufner,2015,0,0,0,315,292,295,3,1,1,0,6.0,286.7,0.6781,0.6903,18.2266645330406,0.618,0.3382,1.645,70.633,0.242,0.39899999999999997,0.281,-0.7,0.922,0.222
jason_dufner,2016,0,0,1,293,315,304,-11,1,0,0,1.0,293.2,0.6283,0.7015,18.24374036484843,0.5438000000000001,0.449,1.6440000000000001,70.212,0.29,0.469,0.081,-0.353,0.84,0.488
jason_dufner,2017,0,0,0,315,293,299,6,1,0,0,1.0,294.6,0.6376,0.6720999999999999,19.173882953121414,0.5752,0.4318,1.6280000000000001,70.259,0.268,0.519,-0.133,-0.001,0.654,0.653
jason_kokrak,2019,0,0,0,315,315,295,-20,0,0,0,0.0,306.4,0.6274000000000001,0.6877,20.131501279089946,0.5722999999999999,0.5872999999999999,1.6230000000000002,70.431,0.55,0.745,-0.24100000000000002,-0.018000000000000002,1.054,1.036
jay_haas,2004,0,0,1,301,289,303,14,0,0,0,0.0,274.5,0.6536,0.6695,17.99821719566197,0.5826,0.5952000000000001,1.601,70.055,-0.134,0.862,0.506,0.027000000000000003,1.2329999999999999,1.261
jeff_maggert,2004,0,0,1,289,315,303,-12,0,0,0,0.0,281.2,0.6925,0.675,18.141477337857573,0.5670000000000001,0.4603,1.636,70.68,0.157,0.303,-0.177,-0.14300000000000002,0.28300000000000003,0.14
