,full_name,season,experience,champion,top_10,made_cut,total_score,prior_score,ps_roll_avg,prior_afs,sg_on_field,sg_roll_avg,driving_distance,driving_accuracy,greens_in_regulation,bob_distance,scrambling_rough,scrambling_sand,putting_rating,scoring_avg,sg_off_tee,sg_approach,sg_scrambling,sg_putting,sg_tee_to_green,sg_total,masters_last5,usopen_last5,british_last5,pga_last5
362,jerry_kelly,2006,2,0,1,1,292,315,305.0,302,-13,-2.5,278.1,0.7026,0.6711,18.58285694456648,0.5538000000000001,0.5825,1.621,70.85300000000002,-0.012,0.212,0.268,0.01,0.468,0.478,0,0,0,0
363,jerry_kelly,2007,3,0,0,0,315,292,300.6666666666667,305,13,2.6666666666666665,281.0,0.6828,0.6483,17.869180521221445,0.5904,0.4234000000000001,1.565,70.313,0.279,0.469,0.1,-0.227,0.848,0.621,0,0,0,0
364,jerry_kelly,2009,4,0,0,1,285,315,304.25,299,-16,-2.0,284.7,0.648,0.6463,19.41029366083883,0.5842,0.5590999999999999,1.446,70.119,0.062,0.165,0.226,0.327,0.453,0.78,0,0,0,0
365,jerry_kelly,2010,5,0,0,0,315,285,300.4,300,15,1.4,279.0,0.705,0.6748999999999999,17.883516852118326,0.5636,0.5636,1.58,70.954,0.051,0.246,0.361,-0.449,0.6579999999999999,0.209,0,0,0,0
366,jesper_parnevik,2004,1,0,0,0,315,315,315.0,303,-12,-12.0,287.9,0.5998,0.6609,21.063216539081164,0.6029,0.5464,1.585,70.199,0.27,-0.209,0.233,0.522,0.294,0.816,0,0,0,0
367,jhonattan_vegas,2016,1,0,0,0,315,315,315.0,304,-11,-11.0,304.4,0.5657,0.6970999999999999,20.176951578471908,0.5939,0.4607,1.649,70.903,0.589,0.18,-0.112,0.07200000000000001,0.498,0.5710000000000001,0,0,0,0
368,jhonattan_vegas,2017,2,0,0,1,291,315,315.0,299,-16,-13.5,301.3,0.5767,0.6593000000000001,20.308941996076516,0.5941,0.4247,1.648,71.054,0.394,0.172,-0.06,-0.413,0.506,0.093,0,0,0,0
369,jim_furyk,2005,1,0,0,1,291,291,291.0,303,12,12.0,280.0,0.6807,0.6977,17.744523803134307,0.6164999999999999,0.6173,1.611,69.274,0.096,0.982,0.422,0.34700000000000003,1.5,1.846,0,1,0,0
370,jim_furyk,2006,2,0,0,1,296,291,291.0,302,11,11.5,281.9,0.7384999999999999,0.7071,17.47988526532394,0.6396000000000001,0.4603,1.6030000000000002,68.865,0.475,1.085,0.245,0.743,1.805,2.548,0,1,0,0
371,jim_furyk,2007,3,0,0,1,293,296,292.6666666666667,305,9,10.666666666666666,279.7,0.7437,0.6944,17.057174117915572,0.635,0.5909,1.638,69.47399999999999,0.199,0.589,0.413,-0.083,1.202,1.119,0,1,0,0
372,jim_furyk,2008,4,0,1,1,281,293,292.75,302,9,10.25,280.4,0.6937000000000001,0.6678000000000001,17.816982223585327,0.5738,0.5590999999999999,1.635,69.694,0.26,0.59,0.031,0.405,0.8809999999999999,1.287,0,0,0,0
373,jim_furyk,2009,5,0,0,0,315,281,290.4,299,18,11.8,279.9,0.6966,0.6553,17.907174229589906,0.6358,0.5952000000000001,1.569,69.477,-0.021,0.557,0.439,0.715,0.975,1.69,0,0,0,0
374,jim_furyk,2010,6,0,0,1,286,315,294.5,300,-15,7.333333333333333,276.0,0.7101000000000001,0.6712,17.963752565931202,0.6667000000000001,0.5735,1.597,69.828,0.15,0.6409999999999999,0.3670000000000001,0.405,1.159,1.564,0,0,0,0
375,jim_furyk,2011,7,0,1,1,285,286,293.2857142857143,299,13,8.142857142857142,281.4,0.68,0.6757,17.03390122585611,0.5342,0.5854,1.636,70.37,-0.017,0.643,0.19,-0.16,0.816,0.655,0,0,0,0
376,jim_furyk,2012,8,0,0,1,290,285,292.25,297,12,8.625,280.0,0.7071,0.6819,16.703101175796338,0.5259,0.7059000000000001,1.614,69.304,0.225,0.83,0.275,0.423,1.329,1.7519999999999998,0,0,0,0
377,jim_furyk,2013,9,0,0,1,289,290,292.0,300,10,8.777777777777779,275.3,0.7047,0.6829999999999999,16.44415264615359,0.5952000000000001,0.593,1.628,69.828,0.023,0.95,0.32299999999999995,0.092,1.297,1.389,0,0,0,0
378,jim_furyk,2014,10,0,0,0,315,289,291.7,304,15,9.4,279.3,0.7318000000000001,0.6875,16.51956415889959,0.7021,0.5797,1.609,69.2,0.121,1.175,0.408,0.091,1.705,1.796,0,0,0,0
379,jim_furyk,2016,11,0,0,0,315,315,293.8181818181818,304,-11,7.545454545454546,280.8,0.6909000000000001,0.6827,16.30508315849863,0.5376,0.463,1.651,70.13,-0.234,0.465,0.232,0.067,0.463,0.53,0,0,0,0
380,jim_herman,2015,1,0,0,0,315,315,315.0,294,-21,-21.0,293.8,0.6709999999999999,0.7323000000000001,16.873210851656076,0.5436,0.5128,1.679,70.719,0.467,0.285,-0.345,-0.03,0.407,0.376,0,0,0,0
381,jimmy_walker,2013,1,0,1,1,288,315,315.0,300,-15,-15.0,298.5,0.5218,0.6607,19.889506655520645,0.6095,0.5217,1.604,70.332,0.08199999999999999,0.407,0.16399999999999998,0.276,0.654,0.93,0,0,0,0
382,jimmy_walker,2014,2,0,0,1,289,288,301.5,304,16,0.5,301.0,0.5167,0.6759000000000001,21.125902347592163,0.5724,0.5161,1.596,69.789,0.119,0.608,0.048,0.479,0.774,1.253,0,0,0,0
383,jimmy_walker,2015,3,0,0,1,295,289,297.3333333333333,294,5,2.0,301.6,0.5223,0.6609,21.00745449702187,0.5667,0.5517,1.594,70.268,-0.161,0.334,0.068,0.6920000000000001,0.241,0.933,0,0,0,0
384,jimmy_walker,2016,4,0,0,1,289,295,296.75,304,9,3.75,301.3,0.4831,0.6396000000000001,21.17807204201237,0.6073,0.4881,1.599,70.393,0.044,0.69,0.225,0.222,0.6709999999999999,0.892,0,0,0,1
385,jimmy_walker,2017,5,0,0,1,286,289,295.2,299,10,5.0,295.7,0.5659000000000001,0.6357,19.66899892597485,0.5214,0.5,1.507,71.155,-0.258,0.518,-0.123,0.135,0.138,0.273,0,0,0,1
386,jimmy_walker,2018,6,0,0,1,286,286,293.6666666666667,294,8,5.5,299.0,0.5349,0.619,19.953225303193463,0.6057,0.5567,1.574,70.786,-0.4370000000000001,0.304,0.166,0.324,0.033,0.35700000000000004,0,0,0,1
388,joe_durant,2006,1,0,0,0,315,315,315.0,302,-13,-13.0,289.1,0.7843000000000001,0.6975,18.383568448179176,0.5082,0.4364,1.656,70.773,0.75,0.486,-0.244,-0.401,0.991,0.59,0,0,0,0
389,joe_ogilvie,2004,1,0,0,1,290,315,315.0,303,-12,-12.0,288.8,0.6131,0.6307,20.2571273636658,0.5746,0.4661,1.577,70.933,0.15,-0.068,0.051,0.177,0.134,0.311,0,0,0,0
390,joe_ogilvie,2005,2,0,0,0,315,290,302.5,303,13,0.5,284.9,0.6244,0.619,20.899626192829388,0.5550999999999999,0.6435,1.582,70.852,0.042,-0.254,0.13,0.174,-0.08199999999999999,0.092,0,0,0,0
391,john_daly,2004,1,0,0,0,315,315,315.0,303,-12,-12.0,306.0,0.5299,0.6639,21.168451368329546,0.5301,0.5366,1.604,70.816,0.477,0.042,0.19,0.095,0.708,0.8029999999999999,0,0,0,0
392,john_daly,2005,2,0,0,0,315,315,315.0,303,-12,-12.0,310.1,0.4935,0.6279,21.40840307501291,0.4882,0.4776,1.6269999999999998,71.516,0.192,-0.113,-0.106,-0.324,-0.027000000000000003,-0.35100000000000003,0,0,0,0
393,john_huh,2012,1,0,0,1,286,315,315.0,297,-18,-18.0,288.3,0.6869,0.6644,19.76925297512388,0.5408,0.5204,1.62,70.384,0.391,0.031,-0.025,0.16699999999999998,0.397,0.564,0,0,0,0
394,john_huh,2013,2,0,0,0,315,286,300.5,300,14,-2.0,282.0,0.6853,0.6659999999999999,18.15946196966688,0.6178,0.5889,1.646,70.758,0.179,0.155,0.19,-0.227,0.525,0.298,0,0,0,0
395,john_merrick,2008,1,0,1,1,280,315,315.0,302,-13,-13.0,299.0,0.6523,0.6772,18.617864162471005,0.5301,0.4881,1.528,70.546,0.41,0.04,-0.052000000000000005,-0.418,0.399,-0.019,0,0,0,0
396,john_merrick,2009,2,0,0,0,315,280,297.5,299,19,3.0,296.9,0.6147,0.6493000000000001,18.977618396416343,0.4804,0.4483,1.477,70.936,0.162,-0.08199999999999999,-0.328,-0.016,-0.248,-0.264,0,0,0,0
397,john_merrick,2012,3,0,0,0,315,315,303.3333333333333,297,-18,-4.0,293.3,0.6446,0.6912999999999999,18.755517688136468,0.4867,0.4,1.6669999999999998,70.70100000000002,0.202,0.23,-0.047,-0.193,0.385,0.191,0,0,0,0
398,john_rollins,2006,1,0,0,1,298,315,315.0,302,-13,-13.0,295.5,0.6422,0.6612,20.095059249726038,0.5846,0.3656,1.62,71.113,0.264,0.021,-0.036000000000000004,0.102,0.248,0.35,0,0,0,0
399,john_rollins,2007,2,0,0,0,315,298,306.5,305,7,-3.0,290.4,0.6481,0.6364,19.185122002478906,0.6223,0.5963,1.609,70.419,0.417,-0.16899999999999998,0.165,0.104,0.413,0.517,0,0,0,0
400,john_rollins,2009,3,0,0,0,315,315,309.3333333333333,299,-16,-7.333333333333333,296.5,0.6585,0.642,21.166838516362752,0.5142,0.5085000000000001,1.543,71.243,0.618,-0.449,-0.157,-0.001,0.012,0.011,0,0,0,0
401,john_senden,2007,1,0,0,0,315,315,315.0,305,-10,-10.0,294.2,0.6591,0.7033,18.495152818448886,0.5787,0.46,1.68,70.566,0.366,0.435,-0.023,-0.25,0.778,0.528,0,0,0,0
402,john_senden,2009,2,0,0,0,315,315,315.0,299,-16,-13.0,294.2,0.6483,0.7089,18.236113895235466,0.5359,0.5546,1.6569999999999998,70.057,0.443,0.606,-0.028,0.038,1.021,1.06,0,0,0,0
403,john_senden,2011,3,0,0,0,315,315,315.0,299,-16,-14.0,293.3,0.6681999999999999,0.7086,18.94377875378147,0.5,0.3878,1.658,70.199,0.496,0.453,-0.28300000000000003,0.302,0.665,0.967,0,0,0,0
404,john_senden,2012,4,0,0,1,291,315,315.0,297,-18,-15.0,291.0,0.6593000000000001,0.6859000000000001,20.344775588587847,0.5827,0.5286,1.635,70.05,0.503,0.473,-0.016,0.039,0.96,1.0,0,0,0,0
405,john_senden,2013,5,0,1,1,288,291,310.2,300,9,-10.2,289.3,0.6057,0.6595,19.186560400446968,0.5743,0.3974,1.665,70.97,0.344,-0.258,0.13,-0.138,0.21600000000000005,0.078,0,0,0,0
406,john_senden,2014,6,0,0,1,289,288,306.5,304,16,-5.833333333333333,288.9,0.6425,0.6785,19.010735782709727,0.5628,0.6146,1.621,70.27,0.224,0.127,-0.023,0.476,0.328,0.805,0,0,0,0
407,johnson_wagner,2007,1,0,0,1,295,315,315.0,305,-10,-10.0,285.5,0.6418,0.6775,19.1957862853052,0.459,0.3846,1.655,71.14399999999998,0.124,0.404,-0.105,-0.229,0.424,0.195,0,0,0,0
408,johnson_wagner,2011,2,0,0,0,315,315,315.0,299,-16,-13.0,282.2,0.6735,0.6717,18.60440975951669,0.5563,0.4554,1.561,70.654,-0.059,-0.119,-0.192,0.4270000000000001,-0.37,0.057,0,0,0,0
409,jon_rahm,2017,1,0,1,1,277,291,291.0,299,8,8.0,305.8,0.5866,0.6861,20.018151918945964,0.5592,0.7059000000000001,1.604,69.561,0.949,0.515,0.057,0.256,1.5219999999999998,1.778,0,0,0,0
410,jon_rahm,2018,2,0,1,1,278,277,284.0,294,17,12.5,308.9,0.5920000000000001,0.7012,21.42646377730119,0.6638,0.459,1.619,69.958,0.8170000000000001,0.047,0.17600000000000002,-0.151,1.039,0.889,0,0,0,0
412,jonas_blixt,2013,1,0,1,1,283,315,315.0,300,-15,-15.0,283.7,0.5654,0.6089,19.760241015736625,0.6397999999999999,0.5670000000000001,1.577,71.11,-0.227,-0.882,0.394,0.312,-0.715,-0.403,0,0,0,0
413,jonas_blixt,2014,2,0,0,1,287,283,299.0,304,21,3.0,286.1,0.5616,0.6111,20.619519642265626,0.5390999999999999,0.5909,1.599,71.581,-0.434,-0.299,0.221,0.303,-0.512,-0.209,0,0,0,0
414,jonathan_byrd,2007,1,0,0,0,315,315,315.0,305,-10,-10.0,292.0,0.5984,0.6355,20.869147632729682,0.5714,0.619,1.581,70.488,-0.191,0.13,0.274,0.29600000000000004,0.213,0.51,0,0,0,0
415,jonathan_byrd,2010,2,0,0,0,315,315,315.0,300,-15,-12.5,290.9,0.6154,0.7,18.275233240645658,0.5903,0.5111,1.641,70.437,0.091,0.046,0.354,0.033,0.491,0.524,0,0,0,0
416,jonathan_byrd,2011,3,0,0,1,290,315,315.0,299,-16,-13.666666666666666,291.6,0.6033,0.6565000000000001,19.417220128020386,0.5731,0.5306000000000001,1.606,70.783,-0.041,0.248,0.147,0.116,0.354,0.469,0,0,0,0
417,jonathan_kaye,2004,1,0,0,1,296,315,315.0,303,-12,-12.0,290.9,0.6472,0.6652,19.49095944277757,0.5405,0.4384,1.651,71.468,0.278,0.08,-0.096,-0.269,0.262,-0.006999999999999999,0,0,0,0
418,jordan_spieth,2013,1,0,1,1,283,315,315.0,300,-15,-15.0,289.4,0.6779999999999999,0.6694,18.67053561095664,0.5893999999999999,0.5867,1.5930000000000002,69.668,0.611,0.48,0.2,0.182,1.291,1.473,0,0,0,0
419,jordan_spieth,2014,2,1,1,1,270,283,299.0,304,21,3.0,289.7,0.5879,0.6247,21.11414638998645,0.6201,0.552,1.548,69.946,0.034,0.28600000000000003,0.26,0.399,0.581,0.98,0,0,0,0
420,jordan_spieth,2015,3,0,1,1,286,270,289.3333333333333,294,24,10.0,291.8,0.6291,0.6787000000000001,20.06205677945864,0.64,0.6341,1.545,68.938,0.494,0.618,0.471,0.5710000000000001,1.5830000000000002,2.154,1,1,0,0
421,jordan_spieth,2016,4,0,0,1,287,286,288.5,304,18,12.0,295.4,0.5814,0.6352,21.30467658624379,0.5976,0.5522,1.545,69.52,0.402,0.145,0.264,0.758,0.8109999999999999,1.569,1,1,0,0
422,jordan_spieth,2017,5,0,1,1,275,287,288.2,299,12,12.0,295.6,0.6,0.7001000000000001,19.9667692679612,0.5972999999999999,0.5714,1.58,68.846,0.321,0.8959999999999999,0.429,0.278,1.646,1.924,1,1,1,0
423,jordan_spieth,2018,6,0,0,1,283,275,286.0,294,19,13.166666666666666,299.8,0.6154999999999999,0.7047,19.67772344556148,0.6315999999999999,0.5652,1.616,69.904,0.271,0.409,0.184,-0.034,0.863,0.83,1,1,1,0
425,josé_maría_olazábal,2004,1,0,0,0,315,294,294.0,303,9,9.0,277.7,0.5698,0.625,18.990616103749765,0.6225999999999999,0.5926,1.56,71.382,-1.08,0.474,0.44,0.483,-0.165,0.318,0,0,0,0
426,josé_maría_olazábal,2005,2,0,1,1,284,315,304.5,303,-12,-1.5,288.2,0.5915,0.6541,19.132482813558497,0.6064,0.6087,1.5830000000000002,70.111,-0.177,0.239,0.425,0.653,0.487,1.14,0,0,0,0
427,josé_maría_olazábal,2006,3,0,0,1,304,284,297.6666666666667,302,18,5.0,287.2,0.5968,0.6552,19.215417150038665,0.57,0.5714,1.617,70.183,-0.122,0.449,0.51,0.375,0.8370000000000001,1.213,0,0,0,0
428,josé_maría_olazábal,2007,4,0,0,0,315,304,299.25,305,1,4.0,276.0,0.505,0.5433,20.706607909339247,0.521,0.5,1.561,71.521,-0.879,-0.3670000000000001,0.301,0.481,-0.945,-0.464,0,0,0,0
429,justin_leonard,2004,1,0,0,1,287,296,296.0,303,7,7.0,282.9,0.6742,0.6607999999999999,17.701192050254697,0.6202000000000001,0.5954999999999999,1.605,70.609,0.035,0.379,0.336,-0.18600000000000005,0.75,0.563,0,0,0,0
430,justin_leonard,2005,2,0,0,1,295,287,291.5,303,16,11.5,285.2,0.6439,0.6533,18.533016484102095,0.5145000000000001,0.5352,1.604,70.168,-0.031,0.393,0.202,-0.016,0.564,0.547,0,0,0,0
431,justin_leonard,2007,3,0,0,1,291,315,299.3333333333333,305,-10,4.333333333333333,282.7,0.7005,0.648,17.409897508314053,0.6077,0.5843,1.618,70.527,-0.073,0.173,0.293,0.124,0.393,0.517,0,0,0,0
432,justin_leonard,2008,4,0,0,0,315,291,297.25,302,11,6.0,281.4,0.6772,0.6661,17.64302443208395,0.6686,0.5543,1.6030000000000002,69.77199999999999,0.265,0.244,0.165,0.463,0.675,1.138,0,0,0,0
433,justin_leonard,2009,5,0,0,0,315,315,300.8,299,-16,1.6,283.5,0.6881,0.6703,18.40686343535416,0.5608,0.5333,1.5930000000000002,70.094,0.008,0.547,0.31,0.087,0.865,0.951,0,0,0,0
434,justin_rose,2006,1,0,1,1,292,315,315.0,302,-13,-13.0,291.4,0.64,0.6789000000000001,18.304166192427346,0.5556,0.5257999999999999,1.611,70.40100000000002,0.052000000000000005,0.616,0.078,-0.021,0.746,0.725,0,0,0,0
435,justin_rose,2007,2,0,0,1,295,292,303.5,305,13,0.0,288.7,0.6393,0.6573,19.335395651498835,0.4948,0.6364,1.607,69.301,0.157,0.404,0.255,0.061,0.816,0.878,0,0,0,0
436,justin_rose,2010,3,0,0,1,283,315,307.3333333333333,300,-15,-5.0,287.8,0.6517000000000001,0.6631,18.71528035456589,0.6503,0.6034,1.591,69.885,0.338,0.168,0.447,0.243,0.952,1.195,0,0,0,0
437,justin_rose,2011,4,0,1,1,284,283,301.25,299,16,0.25,290.6,0.6327,0.6948000000000001,19.173286755274905,0.5778,0.6,1.646,70.332,0.18600000000000005,0.508,0.243,0.047,0.937,0.984,0,0,0,0
438,justin_rose,2012,5,0,0,1,290,284,297.8,297,13,2.8,290.9,0.6581999999999999,0.7034,18.468924726565856,0.6548999999999999,0.6716,1.634,69.54899999999999,0.355,0.84,0.5670000000000001,-0.122,1.7619999999999998,1.64,0,0,0,0
439,justin_rose,2013,6,0,0,1,289,290,296.5,300,10,4.0,296.6,0.6357,0.6889,17.700437219960918,0.5814,0.72,1.628,69.225,0.459,0.961,0.491,-0.188,1.912,1.723,0,1,0,0
440,justin_rose,2014,7,0,1,1,274,289,295.42857142857144,304,15,5.571428571428571,295.1,0.5992000000000001,0.6690999999999999,19.289126470631057,0.6102000000000001,0.5097999999999999,1.6030000000000002,69.624,0.402,0.7440000000000001,0.36,-0.04,1.506,1.466,0,1,0,0
441,justin_rose,2015,8,0,1,1,289,274,292.75,294,20,7.375,303.5,0.6386999999999999,0.7054,19.556602767494038,0.5158,0.6491,1.62,69.744,0.55,0.6920000000000001,0.228,0.023,1.471,1.493,0,1,0,0
442,justin_rose,2016,9,0,1,1,279,289,292.3333333333333,304,15,8.222222222222221,303.9,0.579,0.6792,21.12852899517617,0.5669,0.6570999999999999,1.643,70.148,0.6779999999999999,0.409,0.237,-0.197,1.325,1.128,0,1,0,0
443,justin_rose,2017,10,0,0,1,282,279,291.0,299,20,9.4,300.9,0.5832,0.6806,19.918589464367198,0.6075,0.5217,1.62,69.699,0.5589999999999999,0.363,0.373,-0.063,1.295,1.232,0,1,0,0
444,justin_rose,2018,11,0,0,0,315,282,290.1818181818182,294,12,9.636363636363637,303.5,0.6602,0.6995,20.27775104640552,0.5794,0.6375,1.5930000000000002,68.993,0.551,0.526,0.45,0.424,1.527,1.952,0,0,0,0
446,justin_thomas,2015,1,0,0,1,298,315,315.0,294,-21,-21.0,303.2,0.5824,0.6892,20.097699149681567,0.61,0.4651,1.591,70.105,0.35200000000000004,0.385,0.188,0.042,0.926,0.968,0,0,0,0
447,justin_thomas,2016,2,0,0,1,290,298,306.5,304,6,-7.5,301.3,0.5394,0.6563,19.657999325974146,0.5025999999999999,0.5222,1.6269999999999998,70.571,0.029,0.494,-0.017,-0.185,0.506,0.32,0,0,0,0
448,justin_thomas,2017,3,0,0,1,284,290,301.0,299,9,-2.0,309.7,0.5505,0.6716,21.50348931633603,0.6319,0.473,1.57,69.359,0.452,0.738,0.289,0.332,1.479,1.811,0,0,0,1
449,justin_thomas,2018,4,0,0,1,280,284,296.75,294,10,1.0,311.8,0.5841,0.6877,21.026071910844397,0.6389,0.5405,1.574,69.118,0.408,0.8440000000000001,0.311,0.272,1.5630000000000002,1.835,0,0,0,1
451,k.j._choi,2004,1,0,0,1,294,282,282.0,303,21,21.0,285.0,0.6124,0.6585,18.1939858614812,0.5347,0.5169,1.622,70.536,0.009000000000000001,0.338,0.02,0.033,0.3670000000000001,0.4,0,0,0,0
452,k.j._choi,2005,2,0,0,0,315,294,288.0,303,9,15.0,288.8,0.6498,0.6416,18.619645371220148,0.5078,0.5625,1.61,70.439,0.392,-0.221,0.245,0.183,0.416,0.599,0,0,0,0
453,k.j._choi,2006,3,0,0,1,300,315,297.0,302,-13,5.666666666666667,287.0,0.6503,0.6812,18.67023286247092,0.5427000000000001,0.5714,1.639,70.21300000000001,0.253,0.277,0.094,0.255,0.624,0.879,0,0,0,0
454,k.j._choi,2007,4,0,0,1,298,300,297.75,305,5,5.5,284.1,0.6470999999999999,0.6529,20.459281054083988,0.5832999999999999,0.5978,1.602,69.611,0.161,0.081,0.632,0.518,0.8740000000000001,1.392,0,0,0,0
455,k.j._choi,2008,5,0,0,0,315,298,297.8,302,4,5.2,286.1,0.6138,0.6548,19.14321928110433,0.5827,0.5529,1.626,70.259,-0.017,0.158,0.252,0.491,0.394,0.885,0,0,0,0
456,k.j._choi,2009,6,0,1,1,277,315,300.6666666666667,299,-16,1.6666666666666667,280.1,0.6767,0.6606000000000001,17.938447381098637,0.5969,0.5832999999999999,1.646,71.205,-0.006,-0.002,0.222,-0.051,0.214,0.163,0,0,0,0
457,k.j._choi,2010,7,0,1,1,280,277,297.2857142857143,300,23,4.714285714285714,283.1,0.6598999999999999,0.6851999999999999,17.391005657459196,0.6414,0.5806,1.545,70.09899999999999,0.151,0.507,0.269,0.057,0.927,0.984,0,0,0,0
458,k.j._choi,2011,8,0,0,0,315,280,295.125,299,19,6.5,285.6,0.6199,0.6593000000000001,17.915074657952168,0.5608,0.5455,1.621,69.993,-0.07,0.6890000000000001,0.29600000000000004,0.163,0.915,1.079,0,0,0,0
459,k.j._choi,2012,9,0,0,1,293,315,297.3333333333333,297,-18,3.7777777777777777,282.3,0.6408,0.6357,18.824582535580674,0.5539999999999999,0.5938,1.628,70.88600000000002,0.064,0.153,0.382,-0.344,0.599,0.255,0,0,0,0
460,k.j._choi,2013,10,0,0,1,294,293,296.9,300,7,4.1,278.3,0.6604000000000001,0.6587000000000001,17.08324821117004,0.6325,0.6977,1.618,70.322,0.096,0.154,0.258,0.337,0.508,0.845,0,0,0,0
461,keegan_bradley,2011,1,0,0,1,290,315,315.0,299,-16,-16.0,300.7,0.615,0.659,19.593464188062534,0.5579,0.4554,1.554,70.257,0.6829999999999999,-0.33,-0.081,0.006999999999999999,0.272,0.279,0,0,0,1
462,keegan_bradley,2012,2,0,0,1,297,290,302.5,297,7,-4.5,302.7,0.6164999999999999,0.6654000000000001,19.933638027214197,0.5428999999999999,0.6,1.604,69.984,0.68,0.238,-0.127,0.33,0.7909999999999999,1.122,0,0,0,1
463,keegan_bradley,2013,3,0,0,0,315,297,300.6666666666667,300,3,-2.0,300.6,0.6282,0.6654000000000001,19.57734518376904,0.5962,0.5822999999999999,1.608,69.72399999999999,0.698,0.27,0.185,0.25,1.153,1.403,0,0,0,1
464,keegan_bradley,2014,4,0,0,1,286,315,304.25,304,-11,-4.25,302.2,0.6236,0.6667000000000001,19.465161186078067,0.5455,0.6579,1.604,70.031,0.43,0.5,-0.19,0.254,0.74,0.994,0,0,0,1
465,keegan_bradley,2015,5,0,0,1,301,286,300.6,294,8,-1.8,306.1,0.6485,0.6753,20.01361505325812,0.6084,0.5443,1.638,70.45,0.436,0.389,0.263,-0.07,1.088,1.018,0,0,0,1
466,keegan_bradley,2018,6,0,0,1,287,301,300.6666666666667,294,-7,-2.6666666666666665,299.6,0.679,0.6918000000000001,18.380269463627442,0.5865,0.4553,1.649,70.303,0.237,0.888,0.026,-0.358,1.151,0.7929999999999999,0,0,0,0
467,keith_mitchell,2018,1,0,0,1,287,315,315.0,294,-21,-21.0,312.6,0.5859000000000001,0.6942,20.56816428231854,0.5347999999999999,0.4949,1.6469999999999998,70.92,0.706,-0.128,-0.092,-0.504,0.486,-0.018000000000000002,0,0,0,0
468,ken_duke,2008,1,0,0,1,288,315,315.0,302,-13,-13.0,284.9,0.6227,0.648,19.64187107445611,0.5533,0.5168,1.6,70.38,-0.012,0.159,-0.018000000000000002,0.467,0.13,0.597,0,0,0,0
469,ken_duke,2013,2,0,0,0,315,315,315.0,300,-15,-14.0,275.1,0.6928,0.6309,17.41830430897336,0.5181,0.4404,1.607,71.025,0.009000000000000001,0.13,-0.17800000000000002,-0.026,-0.04,-0.065,0,0,0,0
470,kenny_perry,2004,1,0,0,1,292,315,315.0,303,-12,-12.0,295.9,0.6248,0.6864,19.128064460368172,0.4895000000000001,0.493,1.653,70.256,0.73,0.512,-0.017,-0.069,1.226,1.157,0,0,0,0
471,kenny_perry,2008,2,0,1,1,276,315,315.0,302,-13,-12.5,296.0,0.6197,0.6747,18.29050915092305,0.5463,0.4896,1.625,69.82600000000001,0.514,0.599,-0.118,0.08199999999999999,0.995,1.0759999999999998,0,0,0,0
472,kenny_perry,2009,3,0,0,1,289,276,302.0,299,23,-0.6666666666666666,293.1,0.6701,0.6734,18.50411271852828,0.6262,0.5263,1.618,69.789,0.5660000000000001,0.414,-0.042,0.268,0.938,1.206,0,0,0,0
473,kevin_chappell,2011,1,0,0,1,294,315,315.0,299,-16,-16.0,295.8,0.59,0.6489,18.600855416410887,0.5273,0.6076,1.489,71.221,0.14,0.08199999999999999,-0.036000000000000004,-0.501,0.187,-0.314,0,0,0,0
474,kevin_chappell,2016,2,0,1,1,285,315,315.0,304,-11,-13.5,296.3,0.6068,0.6637000000000001,18.61377267867353,0.6368,0.4356,1.614,70.501,0.317,0.634,0.126,-0.307,1.077,0.77,0,0,0,0
475,kevin_chappell,2017,3,0,0,0,315,285,305.0,299,14,-4.333333333333333,305.0,0.5878,0.6525,20.524464061212413,0.5278,0.4024,1.63,70.779,0.442,0.294,0.106,-0.303,0.841,0.5379999999999999,0,0,0,0
476,kevin_kisner,2015,1,0,0,1,297,315,315.0,294,-21,-21.0,287.8,0.6685,0.6624,18.229027828042714,0.5943999999999999,0.4706,1.596,70.344,0.316,0.141,-0.068,0.24,0.389,0.628,0,0,0,0
477,kevin_kisner,2016,2,0,0,1,296,297,306.0,304,7,-7.0,289.0,0.6492,0.6518999999999999,19.76830559886203,0.5466,0.4886,1.591,70.48899999999998,0.348,-0.142,-0.331,0.672,-0.124,0.5479999999999999,0,0,0,0
478,kevin_kisner,2017,3,0,0,1,288,296,302.6666666666667,299,3,-3.6666666666666665,289.5,0.6776000000000001,0.6638,18.801524613120552,0.6061,0.5761,1.605,70.294,0.257,0.334,0.065,0.388,0.6559999999999999,1.043,0,0,0,0
479,kevin_kisner,2018,4,0,0,1,283,288,299.0,294,6,-1.25,290.8,0.6633,0.6537999999999999,19.656890225397635,0.625,0.3951,1.606,70.729,-0.043,-0.316,-0.118,0.513,-0.476,0.037000000000000005,0,0,0,0
481,kevin_na,2009,1,0,0,0,315,315,315.0,299,-16,-16.0,282.7,0.6341,0.6424,19.245657212155105,0.6338,0.6159,1.51,70.128,-0.141,0.273,0.33,0.477,0.462,0.938,0,0,0,0
482,kevin_na,2010,2,0,0,0,315,315,315.0,300,-15,-15.5,278.6,0.6646,0.6589,18.764415032922766,0.6575,0.6146,1.587,70.314,-0.247,0.333,0.276,0.4920000000000001,0.362,0.8540000000000001,0,0,0,0
