,season,full_name,drive_distance,gir,proximity,scrambling,putting_conversion,made_cut,top_10,on_the_green_area,par_or_better_dist
228,2005,tom_lehman,285.9,0.6758,36.083333333333336,0.5678,0.2709,0,0,4090.375451589561,18.780673077661515
229,2005,vaughn_taylor,290.3,0.6566,34.916666666666664,0.5784,0.31420000000000003,0,0,3830.146860117205,19.57202975194732
230,2005,vijay_singh,301.1,0.7054,36.91666666666666,0.6419,0.3106,1,1,4281.489004682938,20.574211777800326
231,2005,zach_johnson,290.0,0.6667000000000001,35.25,0.5737,0.2979,1,0,3903.6252216261673,19.239526209083216
232,2006,aaron_baddeley,288.3,0.5826,38.083333333333336,0.5937,0.3136,1,0,4556.378361872047,21.326666666666668
233,2006,adam_scott,301.1,0.6912,33.75,0.5794,0.3039,1,0,3578.4703819796237,18.60540496065592
234,2006,arron_oberholser,285.0,0.6927,34.833333333333336,0.5767,0.292,1,0,3811.886352818216,18.822896813308105
235,2006,bart_bryant,282.2,0.6867,33.5,0.5546,0.2495,0,0,3525.6523554911455,16.733241616614517
236,2006,ben_crane,285.8,0.6201,37.66666666666666,0.5649000000000001,0.32280000000000003,0,0,4457.221843743117,21.40050155175496
237,2006,ben_curtis,278.8,0.6525,34.75,0.5688,0.2636,0,0,3793.6694787505244,17.841341737660876
238,2006,bernhard_langer,285.8,0.6566,36.91666666666666,0.591,0.2894,0,0,4281.489004682938,19.859657005821845
239,2006,billy_mayfair,282.3,0.6655,36.16666666666666,0.6042000000000001,0.2665,1,0,4109.290457358047,18.670549075422972
240,2006,brett_quigley,289.6,0.6783,36.333333333333336,0.6184000000000001,0.2904,1,0,4147.251368588926,19.57958801064687
241,2006,brett_wetterich,307.8,0.6781999999999999,34.666666666666664,0.5347,0.3223,1,0,3775.496237914133,19.68077685910233
242,2006,camilo_villegas,302.1,0.6529,35.416666666666664,0.5645,0.3055,0,0,3940.6262017684467,19.575519274366926
243,2006,carl_pettersson,286.6,0.6231,36.5,0.5895,0.2962,1,0,4185.386812745002,19.864854643314157
244,2006,chad_campbell,290.9,0.6743000000000001,34.416666666666664,0.5784,0.2802,0,0,3721.2383147927594,18.218091168762257
245,2006,charles_howell_iii,295.4,0.6589,38.75,0.5692,0.2623,1,0,4717.297718905924,19.84590244231791
246,2006,chris_dimarco,279.3,0.6645,32.916666666666664,0.5902000000000001,0.2922,0,0,3403.9374567801906,17.793277639790446
247,2006,david_howell,289.1,0.6321,36.0,0.5368999999999999,0.32880000000000004,1,0,4071.5040790523717,20.64279050903729
248,2006,david_toms,285.4,0.6618,33.916666666666664,0.5929,0.3143,1,1,3613.900565795108,19.014519433989268
249,2006,davis_love_iii,301.9,0.6659,35.166666666666664,0.5514,0.3153,1,0,3885.190181401977,19.74663916552215
250,2006,dean_wilson,282.9,0.6527,36.5,0.5937,0.2926,1,0,4185.386812745002,19.74376737099584
251,2006,ernie_els,295.1,0.6372,36.66666666666666,0.5932999999999999,0.30510000000000004,0,0,4223.696789826275,20.25314790347416
252,2006,fred_couples,301.5,0.6533,37.91666666666666,0.5513,0.2701,1,0,4516.584854926574,19.705726131282525
253,2006,fred_funk,272.8,0.6635,32.25,0.6006,0.271,0,0,3267.452709274234,16.78859545941828
254,2006,geoff_ogilvy,295.3,0.6294,37.0,0.5889,0.3144,1,0,4300.840342764427,20.746411737936757
255,2006,ian_poulter,287.9,0.6603,33.583333333333336,0.6038,0.28800000000000003,1,0,3543.2147310893383,18.022707898648306
256,2006,j.j._henry,295.9,0.6816,36.0,0.5478000000000001,0.2812,1,0,4071.5040790523717,19.09018596033051
257,2006,jeff_sluman,279.8,0.6524,33.833333333333336,0.5886,0.2954,1,0,3596.1636572717166,18.38865788710228
258,2006,jerry_kelly,278.1,0.6711,34.833333333333336,0.6098,0.2846,1,1,3811.886352818216,18.582856944566473
259,2006,jim_furyk,281.9,0.7071,31.66666666666667,0.6466,0.3047,1,0,3150.3192998497657,17.47988526532394
260,2006,joe_durant,289.1,0.6975,34.333333333333336,0.56,0.2867,0,0,3703.2396068815683,18.383568448179176
261,2006,john_rollins,295.5,0.6612,36.25,0.5297,0.3073,1,0,4128.2490963578375,20.095059249726038
262,2006,josé_maría_olazábal,287.2,0.6552,35.75,0.5778,0.2889,1,0,4015.151760828605,19.215417150038665
263,2006,justin_rose,291.4,0.6789000000000001,32.5,0.5829,0.3172,1,1,3318.307240354219,18.304166192427342
264,2006,k.j._choi,287.0,0.6812,35.583333333333336,0.589,0.2753,1,0,3977.8017148359268,18.670232862470918
265,2006,larry_mize,278.3,0.6416,36.0,0.6049,0.2317,0,0,4071.5040790523717,17.328681427044586
266,2006,lucas_glover,299.4,0.6733,35.5,0.5623,0.32020000000000004,1,0,3959.1921416865366,20.088107178129054
267,2006,luke_donald,283.7,0.6605,34.666666666666664,0.6545000000000001,0.3029,1,1,3775.496237914133,19.079268562732924
268,2006,mark_calcavecchia,282.4,0.6207,36.16666666666666,0.5622,0.30510000000000004,1,0,4109.290457358047,19.976968613881333
269,2006,mark_o'meara,274.4,0.5943999999999999,39.66666666666666,0.589,0.2766,0,0,4943.121507498337,20.86180081712346
270,2006,mike_weir,281.2,0.6647,35.25,0.5867,0.3073,1,0,3903.6252216261673,19.54071278766463
271,2006,padraig_harrington,294.7,0.6522,33.916666666666664,0.6038,0.3118,1,1,3613.900565795108,18.938745961945607
272,2006,paul_goydos,274.3,0.6528,34.5,0.6067,0.2698,0,0,3739.280655935251,17.92008510024436
273,2006,phil_mickelson,300.7,0.6828,34.666666666666664,0.5584,0.3566,1,0,3775.496237914133,20.70154476254261
274,2006,retief_goosen,297.6,0.6546,35.333333333333336,0.5737,0.30260000000000004,1,1,3922.103895081658,19.436545189124764
275,2006,rich_beem,295.6,0.662,35.583333333333336,0.5366,0.2925,1,0,3977.8017148359268,19.244629932789042
276,2006,robert_allenby,293.9,0.6789000000000001,35.583333333333336,0.5618,0.3109,0,0,3977.8017148359268,19.840699979951424
277,2006,rod_pampling,288.2,0.625,36.25,0.5820000000000001,0.3065,1,0,4128.2490963578375,20.068885276716294
278,2006,rory_sabbatini,290.4,0.6452,34.333333333333336,0.5943,0.3018,1,1,3703.2396068815683,18.861472194219978
279,2006,scott_verplank,276.1,0.6602,32.166666666666664,0.6255,0.299,1,0,3250.5884653768385,17.589020407313445
280,2006,sergio_garcia,292.7,0.6747,35.583333333333336,0.528,0.3043,0,0,3977.8017148359268,19.628974243732433
281,2006,shaun_micheel,288.4,0.6762,35.166666666666664,0.5627,0.2805,0,0,3885.190181401977,18.625058165457276
282,2006,stephen_ames,289.8,0.6648999999999999,34.5,0.5909,0.3041,1,0,3739.280655935251,19.025115636967886
283,2006,steve_stricker,285.3,0.6801,31.58333333333333,0.6555,0.3056,0,0,3133.7604885714677,17.459614034171032
284,2006,stewart_cink,292.0,0.649,33.25,0.6061,0.3099,1,0,3473.2270280843654,18.509830327423316
285,2006,stuart_appleby,289.7,0.6353,36.75,0.5918,0.3153,1,1,4242.917228213865,20.635705857808695
286,2006,tiger_woods,306.4,0.7415,31.58333333333333,0.6281,0.3526,1,1,3133.7604885714677,18.754224820320115
287,2006,tim_clark,276.7,0.6596,32.0,0.5909,0.3066,1,0,3216.990877275948,17.718871295881122
288,2006,tim_herron,294.8,0.6262,35.833333333333336,0.5523,0.2717,1,0,4033.892233671895,18.678071292888415
289,2006,todd_hamilton,283.6,0.5687,38.0,0.5134000000000001,0.2738,0,0,4536.459791783661,19.883842686965714
290,2006,tom_pernice_jr.,283.9,0.6453,36.91666666666666,0.5858,0.317,1,0,4281.489004682938,20.785099664316153
291,2006,trevor_immelman,294.9,0.6906,34.083333333333336,0.6053999999999999,0.3006,1,0,3649.5052825357934,18.68686938735325
292,2006,troy_matteson,298.7,0.6634,38.333333333333336,0.5768,0.2812,0,0,4616.395871525002,20.32751282812971
293,2006,vaughn_taylor,286.6,0.6408,35.166666666666664,0.5536,0.3426,1,1,3885.190181401977,20.5837682815044
294,2006,vijay_singh,293.7,0.6783,35.333333333333336,0.6028,0.3177,1,0,3922.103895081658,19.915591881739292
295,2006,zach_johnson,283.7,0.6686,34.083333333333336,0.5752,0.26940000000000003,1,1,3649.5052825357934,17.690530541318804
296,2007,aaron_baddeley,291.9,0.6035,37.25,0.606,0.318,0,0,4359.156156396687,21.00582954800881
297,2007,adam_scott,300.9,0.6544,35.083333333333336,0.5201,0.3275,1,0,3866.798774409088,20.077355178713713
298,2007,anders_hansen,280.7,0.6285000000000001,35.5,0.5513,0.2426,0,0,3959.1921416865366,17.485326705555146
299,2007,arron_oberholser,285.5,0.6225,34.916666666666664,0.5974,0.272,1,0,3830.146860117205,18.210305385199398
300,2007,ben_curtis,277.1,0.6056,38.083333333333336,0.5246,0.2549,0,0,4556.378361872047,19.227369471811677
301,2007,boo_weekley,296.6,0.6586,34.25,0.5688,0.2781,1,0,3685.2845322016765,18.061801716606237
302,2007,brandt_snedeker,285.6,0.6457999999999999,33.75,0.6118,0.2765,1,1,3578.4703819796237,17.746852713932125
303,2007,brett_wetterich,303.3,0.6628000000000001,34.916666666666664,0.4886,0.2925,0,0,3830.146860117205,18.88407480524264
304,2007,brian_bateman,291.6,0.6133,37.333333333333336,0.5803,0.2682,1,0,4378.682027403374,19.334197681827916
305,2007,bubba_watson,315.2,0.6548999999999999,35.916666666666664,0.5654,0.3128,1,0,4052.676339746483,20.087662189070738
306,2007,camilo_villegas,298.3,0.6572,35.166666666666664,0.5731,0.2931,0,0,3885.190181401977,19.038779941652425
307,2007,charles_howell_iii,299.8,0.6336999999999999,37.5,0.5538000000000001,0.2732,0,0,4417.864669110647,19.60070151805797
308,2007,d.j._trahan,295.1,0.6695,35.416666666666664,0.5874,0.2615,0,0,3940.6262017684467,18.111045873689594
309,2007,daniel_chopra,297.6,0.652,35.25,0.6039,0.2981,0,0,3903.6252216261673,19.245983509553362
310,2007,david_toms,282.5,0.6378,34.333333333333336,0.5857,0.2843,1,0,3703.2396068815683,18.30646121516177
311,2007,ernie_els,297.9,0.6466,34.083333333333336,0.6015999999999999,0.3046,0,0,3649.5052825357934,18.810788977191905
312,2007,geoff_ogilvy,295.3,0.6275,34.416666666666664,0.5660000000000001,0.3114,1,0,3721.2383147927594,19.20561018296477
313,2007,heath_slocum,279.6,0.6645,31.91666666666667,0.6148,0.28800000000000003,1,0,3200.2575330724535,17.128280707648393
314,2007,henrik_stenson,296.3,0.6123,36.333333333333336,0.5327000000000001,0.2722,1,0,4147.251368588926,18.956113642950246
315,2007,hunter_mahan,296.7,0.6690999999999999,35.0,0.5479999999999999,0.28550000000000003,0,0,3848.4510006474966,18.701270010349564
316,2007,ian_poulter,282.5,0.6167,35.833333333333336,0.5942000000000001,0.2726,1,0,4033.892233671895,18.708981057829483
317,2007,j.b._holmes,312.6,0.6456999999999999,38.25,0.5182,0.3138,1,0,4596.346401742717,21.426829268466204
318,2007,jerry_kelly,281.0,0.6483,34.25,0.5814,0.2722,0,0,3685.2845322016765,17.869180521221445
319,2007,jim_furyk,279.7,0.6944,32.333333333333336,0.6053000000000001,0.2783,1,0,3284.3605864029296,17.057174117915572
320,2007,john_rollins,290.4,0.6364,36.25,0.59,0.2801,0,0,4128.2490963578375,19.185122002478902
321,2007,john_senden,294.2,0.7033,35.666666666666664,0.5656,0.26890000000000003,0,0,3996.454921216615,18.495152818448886
322,2007,johnson_wagner,285.5,0.6775,36.833333333333336,0.5311,0.2716,1,0,4262.181299832753,19.1957862853052
323,2007,jonathan_byrd,292.0,0.6355,36.083333333333336,0.5846,0.3345,0,0,4090.375451589561,20.86914763272968
324,2007,josé_maría_olazábal,276.0,0.5433,39.66666666666666,0.5499,0.2725,0,0,4943.121507498337,20.70660790933925
325,2007,justin_leonard,282.7,0.648,33.75,0.5997,0.2661,1,0,3578.4703819796237,17.409897508314057
326,2007,justin_rose,288.7,0.6573,34.5,0.5989,0.3141,1,0,3739.280655935251,19.335395651498835
327,2007,k.j._choi,284.1,0.6529,38.25,0.6234000000000001,0.2861,1,0,4596.346401742717,20.459281054083988
328,2007,luke_donald,278.4,0.6318,34.666666666666664,0.5743,0.28550000000000003,0,0,3775.496237914133,18.523162676917664
329,2007,mark_calcavecchia,290.2,0.6411,34.5,0.5635,0.3275,0,0,3739.280655935251,19.743527420397804
330,2007,mike_weir,289.3,0.6303,36.833333333333336,0.5844,0.282,1,0,4262.181299832753,19.559852589764915
331,2007,nick_o'hern,279.3,0.6021,36.25,0.5626,0.25920000000000004,0,0,4128.2490963578375,18.45548698896889
332,2007,nick_watney,301.4,0.6648000000000001,36.75,0.5771000000000001,0.2854,1,0,4242.917228213865,19.63289427211383
333,2007,padraig_harrington,293.2,0.603,35.583333333333336,0.6163000000000001,0.3135,1,1,3977.8017148359268,19.923489330017805
334,2007,peter_lonard,290.9,0.6461,36.083333333333336,0.5988,0.26940000000000003,0,0,4090.375451589561,18.728605683107684
335,2007,phil_mickelson,298.1,0.6495000000000001,36.25,0.5915,0.316,1,1,4128.2490963578375,20.377530517705036
336,2007,retief_goosen,292.9,0.5891,37.333333333333336,0.5437,0.26280000000000003,1,0,4378.682027403374,19.13856838951127
337,2007,robert_allenby,299.6,0.6829000000000001,34.416666666666664,0.5335,0.2916,1,0,3721.2383147927594,18.585
338,2007,rory_sabbatini,289.9,0.616,36.5,0.6392,0.3154,0,0,4185.386812745002,20.4985767798645
339,2007,scott_verplank,279.6,0.6433,34.25,0.6114999999999999,0.2709,0,0,3685.2845322016765,17.826458741152152
340,2007,sean_o'hair,296.8,0.6712,35.166666666666664,0.6017,0.2898,1,0,3885.190181401977,18.93129815939731
341,2007,sergio_garcia,294.2,0.6456000000000001,35.25,0.5796,0.3016,0,0,3903.6252216261673,19.358637607021834
342,2007,shaun_micheel,284.4,0.6604000000000001,34.583333333333336,0.5725,0.2612,0,0,3757.366630309043,17.674756402533216
343,2007,stephen_ames,282.2,0.6494,34.333333333333336,0.5849,0.2649,1,0,3703.2396068815683,17.67083001257534
344,2007,steve_flesch,287.5,0.6583,34.833333333333336,0.5805,0.2712,1,1,3811.886352818216,18.140108415699544
345,2007,steve_lowery,292.0,0.6629,35.416666666666664,0.5611999999999999,0.2969,0,0,3940.6262017684467,19.298021361585807
346,2007,steve_stricker,283.7,0.6583,32.666666666666664,0.6098,0.2974,0,0,3352.4284272307073,17.814568320463014
347,2007,stewart_cink,294.7,0.6616,35.083333333333336,0.569,0.2887,1,1,3866.798774409088,18.850559360253598
348,2007,stuart_appleby,290.9,0.6157,35.916666666666664,0.5842,0.27390000000000003,1,0,4052.676339746483,18.797151435346084
349,2007,tiger_woods,302.4,0.7101999999999999,32.166666666666664,0.6102000000000001,0.31980000000000003,1,1,3250.5884653768385,18.190527296736985
350,2007,tim_clark,278.1,0.6137,31.91666666666667,0.636,0.3016,0,0,3200.2575330724535,17.52803357798904
351,2007,todd_hamilton,288.7,0.5694,36.583333333333336,0.5075999999999999,0.2439,1,0,4204.519984669991,18.067130202386878
352,2007,trevor_immelman,286.6,0.6552,35.25,0.5616,0.2419,1,1,3903.6252216261673,17.33712400457469
353,2007,vaughn_taylor,283.6,0.6418,33.25,0.5437,0.3144,0,0,3473.2270280843654,18.64373487260533
354,2007,vijay_singh,293.8,0.6622,35.666666666666664,0.5888,0.3008,1,0,3996.454921216615,19.56146779314431
355,2007,woody_austin,286.1,0.655,34.833333333333336,0.6085,0.2892,0,0,3811.886352818216,18.73243265924993
356,2007,zach_johnson,280.4,0.6444,35.166666666666664,0.6042000000000001,0.2681,1,0,3885.190181401977,18.208728142172795
357,2008,aaron_baddeley,290.3,0.6202000000000001,38.16666666666666,0.5852,0.3059,1,0,4576.340565191729,21.109306728444572
358,2008,adam_scott,302.1,0.6372,36.083333333333336,0.5344,0.303,0,0,4090.375451589561,19.862228076594697
359,2008,andres_romero,299.1,0.5879,35.666666666666664,0.5775,0.2936,1,0,3996.454921216615,19.325936516045534
360,2008,anthony_kim,300.9,0.6578,35.583333333333336,0.5932,0.3009,1,0,3977.8017148359268,19.51900713620786
361,2008,ben_curtis,284.7,0.6345000000000001,34.416666666666664,0.5920000000000001,0.2621,1,0,3721.2383147927594,17.619854430127646
362,2008,billy_mayfair,284.0,0.6812,35.5,0.6007,0.2468,0,0,3959.1921416865366,17.636034134691393
363,2008,boo_weekley,291.7,0.6787000000000001,34.666666666666664,0.5708,0.2751,0,0,3775.496237914133,18.182658404828118
364,2008,brandt_snedeker,280.8,0.6335999999999999,35.166666666666664,0.5722,0.2772,0,0,3885.190181401977,18.51517485739738
365,2008,briny_baird,285.2,0.7,33.5,0.6243,0.2525,0,0,3525.6523554911455,16.833541665377492
366,2008,bubba_watson,315.1,0.6759999999999999,35.416666666666664,0.5468999999999999,0.2883,1,0,3940.6262017684467,19.016474491433296
367,2008,camilo_villegas,293.3,0.6459999999999999,34.916666666666664,0.5352,0.3186,1,0,3830.146860117205,19.70859488903255
368,2008,carl_pettersson,286.0,0.6354,35.5,0.59,0.29,0,0,3959.1921416865366,19.117335065327488
369,2008,chad_campbell,289.9,0.6844,32.666666666666664,0.5468,0.2958,1,1,3352.4284272307073,17.766582864092538
370,2008,chez_reavie,281.8,0.6661,33.083333333333336,0.5891,0.2605,0,0,3438.4949759696788,16.885468872014712
371,2008,d.j._trahan,291.3,0.6625,34.666666666666664,0.5569,0.2844,1,0,3775.496237914133,18.487444388016424
372,2008,dudley_hart,275.5,0.6611,36.25,0.6112,0.2845,1,0,4128.2490963578375,19.33522126198715
373,2008,dustin_johnson,309.7,0.6371,37.333333333333336,0.5158,0.2959,1,0,4378.682027403374,20.30809800164566
374,2008,ernie_els,291.6,0.6133,33.25,0.5661,0.2782,0,0,3473.2270280843654,17.53760210233999
375,2008,fred_couples,299.6,0.6546,35.25,0.5818,0.2926,0,0,3903.6252216261673,19.067610954180914
376,2008,geoff_ogilvy,292.1,0.6189,33.833333333333336,0.5991,0.25980000000000003,1,0,3596.1636572717166,17.24504614858037
377,2008,hunter_mahan,289.9,0.6960999999999999,34.416666666666664,0.5355,0.2726,1,1,3721.2383147927594,17.969323667171103
378,2008,ian_poulter,283.6,0.5975,35.833333333333336,0.5634,0.261,1,0,4033.892233671895,18.306590343370882
379,2008,jim_furyk,280.4,0.6678000000000001,34.333333333333336,0.6032,0.2693,1,1,3703.2396068815683,17.816982223585327
380,2008,john_merrick,299.0,0.6772,35.916666666666664,0.5449,0.2687,1,1,4052.676339746483,18.617864162471005
381,2008,justin_leonard,281.4,0.6661,32.666666666666664,0.6007,0.2917,0,0,3352.4284272307073,17.643024432083948
382,2008,k.j._choi,286.1,0.6548,36.333333333333336,0.5724,0.2776,0,0,4147.251368588926,19.14321928110433
383,2008,ken_duke,284.9,0.648,35.583333333333336,0.5782,0.3047,1,0,3977.8017148359268,19.64187107445611
384,2008,kenny_perry,296.0,0.6747,33.5,0.5757,0.2981,1,1,3525.6523554911455,18.290509150923054
385,2008,kevin_sutherland,291.0,0.682,36.25,0.6043,0.28,1,0,4128.2490963578375,19.181697005218282
386,2008,mathew_goggin,295.9,0.6758,37.583333333333336,0.58,0.2755,0,0,4437.521439811233,19.726775286256103
387,2008,mike_weir,284.8,0.6462,34.166666666666664,0.6227,0.2844,1,0,3667.373090753084,18.220798555496955
388,2008,nick_watney,302.9,0.6823,37.75,0.5719,0.2894,1,0,4476.965880906305,20.307956261032277
389,2008,padraig_harrington,296.3,0.6067,34.916666666666664,0.6102000000000001,0.3248,1,0,3830.146860117205,19.89943689878909
390,2008,pat_perez,294.2,0.6690999999999999,35.5,0.562,0.2983,0,0,3959.1921416865366,19.38898076227835
391,2008,paul_casey,299.2,0.6570999999999999,34.25,0.5202,0.2752,1,0,3685.2845322016765,17.967381556587483
392,2008,phil_mickelson,295.7,0.6581,36.083333333333336,0.6042000000000001,0.31420000000000003,1,1,4090.375451589561,20.225987786618596
393,2008,retief_goosen,287.1,0.5939,35.5,0.5802,0.273,0,0,3959.1921416865366,18.548537678210646
394,2008,robert_allenby,291.7,0.7040000000000001,34.75,0.5526,0.2776,1,0,3793.6694787505244,18.308996422524093
395,2008,rocco_mediate,278.6,0.6258,35.333333333333336,0.5683,0.2607,1,0,3922.103895081658,18.04077234119057
396,2008,rory_sabbatini,292.0,0.6607999999999999,34.833333333333336,0.5625,0.3004,1,0,3811.886352818216,19.091717517755647
397,2008,ryuji_imada,278.6,0.6139,36.66666666666666,0.6007,0.2937,1,0,4223.696789826275,19.871168393764194
398,2008,sean_o'hair,291.1,0.6446999999999999,34.416666666666664,0.5579,0.2551,1,1,3721.2383147927594,17.38297217186341
399,2008,sergio_garcia,294.6,0.6706,35.416666666666664,0.5759000000000001,0.2811,1,0,3940.6262017684467,18.777514534233045
400,2008,stephen_ames,283.8,0.6504000000000001,32.75,0.5871999999999999,0.278,1,0,3369.5544705159023,17.26766848766793
401,2008,steve_flesch,281.9,0.6462,34.083333333333336,0.5934,0.2844,1,1,3649.5052825357934,18.17635758341038
402,2008,steve_stricker,283.6,0.6381,35.0,0.6183,0.26890000000000003,1,1,3848.4510006474966,18.149449027449844
403,2008,stewart_cink,296.9,0.6694,35.166666666666664,0.556,0.3015,0,0,3885.190181401977,19.3096705046979
404,2008,stuart_appleby,290.9,0.619,36.0,0.6024,0.2955,1,0,4071.5040790523717,19.569568211894712
405,2008,tim_clark,281.1,0.6361,32.166666666666664,0.5832,0.2979,1,0,3250.5884653768385,17.556636209707143
406,2008,todd_hamilton,284.0,0.6297999999999999,36.0,0.5383,0.2639,1,0,4071.5040790523717,18.493631336219504
407,2008,trevor_immelman,291.3,0.6307,34.416666666666664,0.5288,0.2477,1,0,3721.2383147927594,17.12899209349134
408,2008,vijay_singh,297.8,0.6845,34.25,0.5892000000000001,0.2884,1,0,3685.2845322016765,18.393238567473645
409,2008,y.e._yang,286.9,0.6596,34.75,0.5572,0.2764,0,0,3793.6694787505244,18.26938080505193
410,2008,zach_johnson,275.1,0.6759000000000001,33.583333333333336,0.5714,0.2637,0,0,3543.2147310893383,17.245622089388366
411,2008,ángel_cabrera,300.2,0.6264,37.25,0.5306000000000001,0.2805,1,1,4359.156156396687,19.728438388529387
412,2009,adam_scott,294.9,0.6282,35.833333333333336,0.5316,0.2777,1,0,4033.892233671895,18.883180714299407
413,2009,anthony_kim,299.0,0.6269,36.66666666666666,0.5714,0.3577,1,1,4223.696789826275,21.929609612981658
414,2009,ben_crane,285.0,0.6487,34.416666666666664,0.6207,0.30210000000000004,1,0,3721.2383147927594,18.916647375173717
415,2009,ben_curtis,279.5,0.6425,38.333333333333336,0.5865,0.264,0,0,4616.395871525002,19.696023287286533
416,2009,bill_haas,298.3,0.6737000000000001,36.25,0.5949,0.301,1,0,4128.2490963578375,19.888006750300544
417,2009,brian_gay,268.5,0.6244,32.833333333333336,0.6479,0.2988,0,0,3386.724147032397,17.947554150914268
418,2009,camilo_villegas,293.0,0.6667000000000001,35.583333333333336,0.5685,0.3,1,0,3977.8017148359268,19.489794337892164
419,2009,chad_campbell,291.0,0.6919,33.25,0.5975,0.2849,1,0,3473.2270280843654,17.747528172959747
420,2009,david_duval,292.7,0.6091,37.0,0.4898,0.2958,0,0,4300.840342764427,20.123374468512978
421,2009,david_toms,284.2,0.6831999999999999,32.25,0.6119,0.2914,1,0,3267.452709274234,17.409026753382854
422,2009,dustin_johnson,308.3,0.6607,35.083333333333336,0.5595,0.328,1,0,3866.798774409088,20.09267555879782
423,2009,ernie_els,291.2,0.6607999999999999,34.5,0.6004999999999999,0.2857,1,0,3739.280655935251,18.440564660552017
424,2009,fred_couples,297.5,0.6708,33.583333333333336,0.525,0.32,1,1,3543.2147310893383,18.997602187878577
425,2009,geoff_ogilvy,291.5,0.6426999999999999,36.25,0.5982999999999999,0.3169,1,0,4128.2490963578375,20.406528520304477
426,2009,heath_slocum,287.0,0.6758,32.25,0.5838,0.2695,1,0,3267.452709274234,16.74206808461846
427,2009,hunter_mahan,297.0,0.6836,34.583333333333336,0.5802,0.32420000000000004,1,1,3757.366630309043,19.69125316959002
428,2009,ian_poulter,282.8,0.6101,35.25,0.6514,0.292,1,1,3903.6252216261673,19.048051081409877
429,2009,jason_dufner,286.2,0.6693000000000001,34.25,0.6074,0.2998,1,0,3685.2845322016765,18.753243386145233
430,2009,jerry_kelly,284.7,0.6463,34.75,0.613,0.312,1,0,3793.6694787505244,19.41029366083883
431,2009,jim_furyk,279.9,0.6553,32.666666666666664,0.6408,0.3005,0,0,3352.4284272307073,17.907174229589906
432,2009,john_merrick,296.9,0.6493000000000001,35.0,0.5458,0.294,0,0,3848.4510006474966,18.977618396416343
433,2009,john_rollins,296.5,0.642,38.833333333333336,0.5820000000000001,0.29710000000000003,0,0,4737.608988076008,21.166838516362755
434,2009,john_senden,294.2,0.7089,34.5,0.5687,0.27940000000000004,0,0,3739.280655935251,18.236113895235466
435,2009,justin_leonard,283.5,0.6703,32.916666666666664,0.5981000000000001,0.3127,0,0,3403.9374567801906,18.406863435354154
436,2009,k.j._choi,280.1,0.6606000000000001,35.166666666666664,0.5600999999999999,0.2602,1,1,3885.190181401977,17.938447381098634
437,2009,kenny_perry,293.1,0.6734,33.75,0.6318,0.3006,1,0,3578.4703819796237,18.504112718528276
438,2009,kevin_na,282.7,0.6424,34.416666666666664,0.6481999999999999,0.3127,0,0,3721.2383147927594,19.245657212155102
439,2009,lucas_glover,297.4,0.6565000000000001,34.5,0.5809000000000001,0.3169,1,0,3739.280655935251,19.421385764151847
440,2009,luke_donald,275.7,0.6301,34.166666666666664,0.6285000000000001,0.3113,0,0,3667.373090753084,19.06304052056987
441,2009,marc_leishman,298.6,0.6718000000000001,35.333333333333336,0.5739,0.2984,0,0,3922.103895081658,19.3011870676967
442,2009,matt_kuchar,283.2,0.6423000000000001,34.166666666666664,0.6591,0.3147,1,0,3667.373090753084,19.166860506266186
443,2009,mike_weir,279.3,0.6303,33.333333333333336,0.6315,0.3088,1,0,3490.6585039886595,18.523258652599743
444,2009,nathan_green,283.5,0.6289,38.0,0.6153,0.2847,1,0,4536.459791783661,20.275768789370233
445,2009,nick_watney,305.3,0.6609,36.083333333333336,0.5867,0.3176,1,1,4090.375451589561,20.335127379870418
446,2009,padraig_harrington,285.8,0.612,36.0,0.6365999999999999,0.2937,0,0,4071.5040790523717,19.509874422968487
447,2009,phil_mickelson,300.1,0.6429,37.25,0.5753,0.3274,1,1,4359.156156396687,21.314032056370753
448,2009,retief_goosen,292.3,0.6233,34.833333333333336,0.598,0.2938,1,0,3811.886352818216,18.880823457795596
449,2009,ricky_barnes,292.6,0.6817,35.25,0.5178,0.249,1,1,3903.6252216261673,17.589714679323254
450,2009,robert_allenby,293.1,0.6809999999999999,33.666666666666664,0.6045,0.248,1,0,3560.820739918831,16.76586479195816
451,2009,rory_sabbatini,293.2,0.6556000000000001,36.0,0.5685,0.3061,0,0,4071.5040790523717,19.917469718817195
452,2009,ryan_moore,295.9,0.6614,36.583333333333336,0.612,0.3086,1,0,4204.519984669991,20.322691990044586
453,2009,ryan_palmer,297.1,0.6537999999999999,36.66666666666666,0.5617,0.29410000000000003,0,0,4223.696789826275,19.884695399002492
454,2009,scott_verplank,281.1,0.67,34.333333333333336,0.5932,0.297,1,0,3703.2396068815683,18.710879188322497
455,2009,sean_o'hair,293.3,0.6784,34.583333333333336,0.575,0.3085,1,0,3757.366630309043,19.2085434731817
456,2009,sergio_garcia,298.5,0.6561,33.333333333333336,0.5794,0.2847,1,0,3490.6585039886595,17.7857620959388
457,2009,steve_flesch,284.4,0.6667000000000001,34.833333333333336,0.6082,0.2646,1,0,3811.886352818216,17.91801746845895
458,2009,steve_marino,295.7,0.6826000000000001,34.916666666666664,0.5996,0.2937,1,0,3830.146860117205,18.922771720425455
