season,full_name,drive_distance,gir,proximity,scrambling,putting_conversion
2010,scott_verplank,278.6,63.85,34.166666666666664,59.37,28.76
2010,sean_o'hair,289.3,68.22,35.25,61.83,26.77
2010,sergio_garcia,292.7,66.13,34.75,54.57,28.2
2010,shaun_micheel,283.2,64.61,35.5,61.27,28.51
2010,skip_kendall,279.5,62.56,36.75,57.57,26.47
2010,spencer_levin,280.6,69.88,33.083333333333336,58.95,28.76
2010,stephen_ames,282.0,67.79,34.833333333333336,59.67,27.72
2010,steve_elkington,289.2,68.71,35.916666666666664,64.23,26.61
2010,steve_flesch,277.4,62.76,35.333333333333336,55.04,27.92
2010,steve_lowery,286.2,65.52,36.5,50.38,26.05
2010,steve_marino,290.6,67.49,36.166666666666664,56.33,30.31
2010,steve_stricker,282.9,68.29,32.5,63.75,30.8
2010,steve_wheatcroft,287.1,63.47,35.916666666666664,51.84,29.75
2010,stewart_cink,292.4,68.61,35.5,57.08,29.37
2010,stuart_appleby,289.0,61.84,35.75,58.82,28.61
2010,ted_purdy,290.8,63.96,38.166666666666664,52.44,27.78
2010,tim_clark,272.2,66.73,30.25,62.67,28.39
2010,tim_herron,291.7,66.51,36.166666666666664,58.86,27.84
2010,tim_petrovic,278.7,66.35,34.833333333333336,60.38,27.93
2010,tom_gillis,288.7,65.98,34.75,60.27,32.93
2010,tom_pernice_jr.,280.0,69.78,33.083333333333336,59.61,25.81
2010,trevor_immelman,286.4,66.06,34.333333333333336,59.52,24.54
2010,troy_matteson,296.3,71.43,34.083333333333336,55.79,25.42
2010,troy_merritt,288.2,65.48,36.0,54.98,31.95
2010,vance_veazey,284.3,62.71,36.25,50.72,26.5
2010,vaughn_taylor,284.4,68.33,34.166666666666664,57.46,29.64
2010,vijay_singh,292.3,68.62,34.0,56.46,28.76
2010,webb_simpson,285.4,66.16,34.25,59.46,29.86
2010,will_mackenzie,290.8,68.52,34.666666666666664,59.31,27.31
2010,woody_austin,281.1,67.92,33.916666666666664,58.56,28.29
2010,y.e._yang,288.6,65.95,34.5,56.18,30.24
2010,zach_johnson,279.7,66.54,34.416666666666664,57.66,30.58
2010,ángel_cabrera,304.5,65.78,37.916666666666664,55.15,28.86
2011,aaron_baddeley,296.2,65.48,37.416666666666664,59.44,32.99
2011,adam_scott,299.7,68.08,35.75,59.0,30.83
2011,alex_cejka,280.3,66.1,33.083333333333336,56.94,27.25
2011,alex_prugh,298.6,65.95,34.333333333333336,47.91,27.68
2011,alexandre_rocha,290.9,68.23,37.166666666666664,55.21,23.32
2011,andres_gonzales,293.1,64.42,34.333333333333336,52.85,28.52
2011,andres_romero,294.7,63.41,37.0,56.48,34.47
2011,anthony_kim,294.2,61.58,38.083333333333336,58.45,31.13
2011,arjun_atwal,284.8,63.25,36.5,55.65,29.57
2011,aron_price,282.6,67.09,34.583333333333336,55.19,29.3
2011,ben_crane,284.9,66.36,35.416666666666664,61.31,28.24
2011,ben_curtis,276.7,65.82,34.583333333333336,61.58,26.09
2011,ben_martin,289.5,64.76,36.583333333333336,52.93,29.85
2011,bill_haas,296.6,69.44,37.083333333333336,58.3,29.06
2011,bill_lunde,291.5,69.38,35.5,56.7,29.39
2011,billy_horschel,291.0,67.07,36.25,54.03,28.25
2011,billy_mayfair,283.3,68.77,35.166666666666664,60.87,28.4
2011,bio_kim,296.1,59.49,39.75,54.85,30.26
2011,blake_adams,292.1,65.48,36.583333333333336,60.63,30.07
2011,bo_van_pelt,297.4,68.02,35.583333333333336,58.69,29.45
2011,bobby_gates,297.4,64.71,36.583333333333336,51.49,27.33
2011,boo_weekley,296.6,71.68,34.666666666666664,52.85,28.7
2011,brandt_jobe,298.5,69.16,33.083333333333336,58.72,29.17
2011,brandt_snedeker,287.2,64.9,34.416666666666664,61.45,32.52
2011,brendan_steele,292.8,65.45,34.5,54.53,29.52
2011,brendon_de_jonge,287.8,66.45,34.333333333333336,60.33,30.49
2011,brian_davis,283.3,67.35,33.916666666666664,59.0,30.19
2011,brian_gay,269.8,63.44,32.666666666666664,63.78,29.08
2011,briny_baird,289.1,69.14,34.0,60.0,26.42
2011,bryce_molder,282.0,65.0,34.833333333333336,62.5,31.84
2011,bubba_watson,314.9,69.83,36.0,50.82,31.96
2011,cameron_beckman,284.3,63.18,35.416666666666664,56.76,29.74
2011,cameron_tringale,294.3,67.3,38.166666666666664,57.69,28.0
2011,camilo_villegas,294.4,62.5,35.75,55.99,28.95
2011,carl_pettersson,291.8,65.77,34.75,58.46,31.42
2011,chad_campbell,291.1,71.13,32.166666666666664,57.54,27.32
2011,charl_schwartzel,297.0,65.97,37.583333333333336,59.77,30.06
2011,charles_howell_iii,297.3,68.91,36.916666666666664,63.92,27.43
2011,charley_hoffman,299.8,66.79,35.75,53.64,32.24
2011,charlie_wi,285.8,63.65,37.75,58.93,30.6
2011,chez_reavie,293.5,68.6,33.583333333333336,55.0,30.16
2011,chris_couch,296.8,64.99,35.666666666666664,60.87,32.16
2011,chris_dimarco,277.9,65.11,34.0,60.47,27.76
2011,chris_kirk,295.7,66.67,33.166666666666664,57.66,31.03
2011,chris_riley,279.3,64.81,35.0,61.62,25.39
2011,chris_stroud,291.2,67.0,34.25,57.31,28.42
2011,colt_knost,279.0,62.01,36.833333333333336,55.34,24.88
2011,d.a._points,287.4,64.92,36.583333333333336,58.36,30.95
2011,d.j._brigman,290.2,60.92,37.666666666666664,53.49,28.11
2011,d.j._trahan,298.6,68.99,34.833333333333336,58.27,26.73
2011,daniel_summerhays,284.9,63.24,37.166666666666664,55.07,24.58
2011,david_duval,296.3,64.1,35.666666666666664,52.66,28.76
2011,david_hearn,290.9,68.82,33.666666666666664,59.47,26.67
2011,david_mathis,282.0,64.29,33.916666666666664,60.81,29.21
2011,david_toms,279.1,70.2,32.583333333333336,61.21,29.65
2011,davis_love_iii,298.5,68.25,33.25,54.0,28.02
2011,dean_wilson,276.8,62.63,34.5,61.63,27.26
2011,derek_lamely,297.9,62.87,38.0,50.83,28.25
2011,dustin_johnson,314.2,68.39,34.75,51.24,33.41
2011,ernie_els,288.1,69.89,34.666666666666664,51.07,25.14
2011,fabián_gómez,288.4,65.2,36.25,52.1,28.07
2011,freddie_jacobson,287.4,63.56,35.75,60.62,30.94
2011,garrett_willis,279.7,64.41,36.0,58.14,28.29
2011,gary_woodland,310.5,69.41,35.5,58.2,31.03
2011,geoff_ogilvy,290.0,62.63,34.333333333333336,59.68,32.53
2011,george_mcneill,295.0,64.21,35.0,56.23,30.0
2011,graeme_mcdowell,289.5,66.08,34.833333333333336,54.01,29.57
2011,greg_chalmers,279.6,61.24,37.0,65.17,29.26
2011,harrison_frazar,301.8,62.45,35.25,54.08,28.73
2011,heath_slocum,281.9,71.4,31.916666666666668,54.53,25.98
2011,hunter_haas,288.5,66.24,35.833333333333336,59.93,29.84
2011,hunter_mahan,291.6,68.79,36.833333333333336,58.0,32.36
2011,ian_poulter,282.8,65.58,33.916666666666664,56.33,29.12
2011,j.b._holmes,318.4,66.46,36.333333333333336,54.06,33.54
2011,j.j._henry,291.1,68.96,37.666666666666664,56.03,26.29
2011,j.p._hayes,282.7,61.52,35.583333333333336,58.29,27.14
2011,james_driscoll,298.5,63.5,38.5,56.91,29.61
2011,jarrod_lyle,286.1,61.95,37.75,57.3,27.45
2011,jason_bohn,284.9,67.3,33.5,58.25,28.81
2011,jason_day,302.6,64.92,37.833333333333336,64.64,33.8
2011,jason_dufner,286.8,66.95,32.666666666666664,58.62,29.53
2011,jeff_overton,295.3,64.53,37.25,54.73,29.38
2011,jerry_kelly,275.6,66.25,35.0,62.55,27.23
2011,jhonattan_vegas,304.9,67.22,38.25,54.66,30.54
2011,jim_furyk,281.4,67.57,33.083333333333336,58.37,26.51
2011,jim_herman,301.7,67.94,35.5,56.53,26.01
2011,jim_renner,296.8,65.01,35.5,58.22,28.64
2011,jimmy_walker,298.8,63.92,36.75,59.45,29.03
2011,joe_durant,283.6,71.26,32.25,59.1,23.67
2011,joe_ogilvie,291.6,62.6,36.583333333333336,56.98,31.21
2011,john_merrick,297.2,68.69,35.333333333333336,58.03,28.83
2011,john_rollins,296.7,69.08,34.083333333333336,56.28,28.9
2011,john_senden,293.3,70.86,35.416666666666664,54.77,28.61
2011,johnson_wagner,282.2,67.17,36.25,57.8,26.34
2011,jonathan_byrd,291.6,65.65,35.75,57.2,29.5
2011,joseph_bramlett,295.6,65.21,36.833333333333336,56.51,26.71
2011,josh_teater,302.3,66.89,36.166666666666664,54.45,29.54
2011,justin_hicks,286.0,65.71,35.333333333333336,50.47,24.07
2011,justin_leonard,280.1,64.91,34.666666666666664,61.97,24.69
2011,justin_rose,290.6,69.48,35.5,57.92,29.17
2011,k.j._choi,285.6,65.93,34.25,60.87,27.36
2011,keegan_bradley,300.7,65.9,35.583333333333336,56.18,30.32
2011,kent_jones,285.0,66.12,35.25,54.5,26.15
2011,kevin_chappell,295.8,64.89,34.666666666666664,58.46,28.79
2011,kevin_kisner,284.3,60.59,37.416666666666664,54.85,28.22
2011,kevin_na,279.8,61.04,36.083333333333336,63.5,33.12
2011,kevin_stadler,293.2,68.06,33.583333333333336,52.39,29.35
2011,kevin_streelman,289.2,65.62,35.0,60.5,29.28
2011,kris_blanks,284.9,68.89,33.416666666666664,57.94,26.64
2011,kyle_stanley,304.6,68.21,34.75,54.17,31.45
2011,lee_janzen,290.1,63.1,35.333333333333336,54.84,31.17
2011,lucas_glover,294.6,65.92,34.5,53.74,30.67
2011,luke_donald,284.1,67.33,32.833333333333336,63.71,34.11
2011,marc_leishman,296.0,64.43,36.5,58.53,28.67
2011,marc_turnesa,282.8,65.6,34.916666666666664,52.8,24.8
2011,mark_wilson,284.8,66.03,34.5,62.97,27.62
2011,martin_laird,303.0,66.59,36.5,59.08,31.57
2011,martin_piller,292.2,61.02,37.5,52.66,27.09
2011,matt_bettencourt,288.3,62.1,37.083333333333336,54.97,29.81
2011,matt_jones,293.9,62.36,38.0,56.96,30.19
2011,matt_kuchar,286.2,66.98,34.0,62.91,31.86
2011,matt_mcquillan,285.4,62.63,35.083333333333336,57.57,28.8
2011,michael_bradley,290.7,67.62,35.0,51.72,26.97
2011,michael_connell,279.5,63.82,35.0,60.81,25.92
2011,michael_putnam,297.2,64.37,37.416666666666664,58.17,27.12
2011,michael_thompson,291.0,65.3,34.916666666666664,60.75,28.44
2011,nate_smith,281.2,61.57,36.416666666666664,58.07,27.75
2011,nathan_green,285.0,62.34,37.666666666666664,60.92,27.61
2011,nick_o'hern,276.3,66.67,34.333333333333336,59.22,27.21
2011,nick_watney,301.9,66.88,35.0,62.96,33.26
2011,padraig_harrington,294.7,64.12,36.333333333333336,59.84,28.24
2011,pat_perez,291.4,65.42,34.5,58.35,31.28
2011,paul_goydos,274.8,64.47,32.0,55.79,27.26
2011,paul_stankowski,283.9,65.2,36.083333333333336,59.42,28.91
2011,phil_mickelson,299.8,66.96,35.166666666666664,62.01,31.46
2011,retief_goosen,289.9,64.4,34.583333333333336,58.28,30.69
2011,rich_beem,286.1,61.95,37.25,52.89,23.52
2011,richard_johnson,276.6,63.41,36.166666666666664,54.19,23.0
2011,rickie_fowler,299.5,64.47,34.0,55.02,33.69
2011,ricky_barnes,293.3,66.52,34.666666666666664,56.6,27.51
2011,robert_allenby,290.2,67.54,35.583333333333336,58.76,28.03
2011,robert_garrigus,313.4,66.13,34.916666666666664,53.56,31.85
2011,robert_karlsson,299.2,63.37,36.083333333333336,60.41,30.46
2011,rocco_mediate,275.5,62.16,36.583333333333336,51.8,26.14
2011,rod_pampling,291.6,65.89,36.666666666666664,63.1,28.12
2011,roland_thatcher,293.1,64.26,36.166666666666664,58.0,28.29
2011,rory_sabbatini,292.5,65.84,35.25,58.23,28.99
2011,ryan_moore,290.1,62.89,35.583333333333336,60.08,30.46
2011,ryan_palmer,299.5,63.75,37.5,59.96,30.53
2011,ryuji_imada,283.4,64.26,37.083333333333336,58.8,28.57
2011,scott_gutschewski,298.0,62.62,35.833333333333336,56.68,27.08
2011,scott_mccarron,291.6,60.75,39.916666666666664,60.56,28.72
2011,scott_piercy,305.4,65.84,35.583333333333336,57.58,31.24
2011,scott_stallings,303.7,66.6,33.916666666666664,53.52,29.44
2011,sean_o'hair,294.6,63.17,35.583333333333336,54.74,27.01
2011,sergio_garcia,299.2,66.85,35.666666666666664,60.16,27.63
2011,shane_bertsch,280.1,64.38,32.583333333333336,59.33,29.77
2011,shaun_micheel,286.1,63.01,36.0,58.64,24.55
2011,spencer_levin,286.3,67.99,34.5,60.35,27.85
2011,stephen_ames,283.8,65.3,33.666666666666664,60.59,27.0
2011,steve_elkington,285.4,66.44,37.416666666666664,60.26,25.92
2011,steve_flesch,282.5,59.85,37.25,57.0,31.08
2011,steve_marino,295.2,65.79,36.583333333333336,57.69,31.33
2011,steve_stricker,288.8,66.02,33.75,64.93,35.33
2011,steven_bowditch,308.3,63.62,38.083333333333336,52.33,33.8
2011,stewart_cink,291.8,64.31,34.583333333333336,57.08,29.71
2011,stuart_appleby,287.5,61.62,36.166666666666664,55.9,27.58
2011,sung_kang,294.2,64.78,35.083333333333336,56.68,28.55
2011,tag_ridings,303.3,63.58,37.5,55.37,28.76
2011,tim_herron,291.8,65.64,36.666666666666664,59.08,28.38
2011,tim_petrovic,280.5,62.17,36.666666666666664,60.49,28.4
2011,tom_gillis,290.1,66.36,34.5,55.86,25.61
2011,tommy_gainey,296.7,67.0,34.5,55.39,30.56
2011,trevor_immelman,288.5,68.12,35.916666666666664,58.09,25.88
2011,troy_matteson,300.2,65.64,35.166666666666664,55.58,28.84
2011,troy_merritt,286.8,64.12,37.0,56.35,25.07
2011,vaughn_taylor,284.1,66.04,34.416666666666664,58.46,28.76
2011,vijay_singh,294.3,66.46,34.083333333333336,57.23,30.72
2011,webb_simpson,296.2,69.84,33.916666666666664,62.22,33.28
2011,will_strickler,304.1,62.06,38.916666666666664,54.21,27.97
2011,william_mcgirt,289.9,68.63,35.833333333333336,59.75,25.94
2011,woody_austin,287.6,66.88,33.166666666666664,63.92,29.51
2011,y.e._yang,290.2,62.52,34.25,61.31,30.12
2011,zach_johnson,278.2,66.38,33.833333333333336,63.98,29.11
2011,zack_miller,299.5,61.79,36.833333333333336,54.26,29.15
2011,ángel_cabrera,301.6,63.89,36.666666666666664,52.17,32.51
2012,aaron_baddeley,292.0,58.1,38.25,59.85,32.67
2012,adam_scott,304.6,66.57,35.583333333333336,55.87,30.45
2012,alexandre_rocha,284.6,66.87,35.0,53.59,24.33
2012,andres_romero,292.0,61.3,38.166666666666664,55.98,29.8
2012,arjun_atwal,285.1,63.85,36.416666666666664,55.37,26.23
2012,ben_crane,286.8,64.81,37.0,57.24,33.29
2012,ben_curtis,274.8,68.87,34.0,58.46,27.96
2012,bill_haas,292.2,65.17,38.583333333333336,60.74,27.93
2012,bill_lunde,290.5,67.56,35.0,58.68,27.94
2012,billy_horschel,290.2,68.79,34.75,59.87,28.09
2012,billy_hurley_iii,275.3,57.74,37.0,57.57,25.88
2012,billy_mayfair,286.8,64.02,37.833333333333336,61.76,26.36
2012,blake_adams,288.4,65.91,36.583333333333336,56.01,29.1
2012,bo_van_pelt,296.1,67.07,33.833333333333336,55.69,32.46
2012,bob_estes,285.2,62.39,35.166666666666664,60.98,27.64
2012,bobby_gates,300.2,65.39,36.916666666666664,55.9,28.12
2012,boo_weekley,296.8,69.53,33.083333333333336,53.04,24.94
2012,brandt_jobe,299.2,64.68,36.416666666666664,53.71,26.79
2012,brandt_snedeker,288.7,63.75,35.416666666666664,62.08,33.67
2012,brendan_steele,288.8,65.3,37.25,55.48,25.38
2012,brendon_de_jonge,288.8,69.17,34.5,58.6,29.69
2012,brendon_todd,283.6,60.0,37.166666666666664,55.75,27.19
2012,brian_davis,277.1,63.47,35.25,58.92,29.64
2012,brian_gay,277.7,62.71,35.0,64.38,27.96
2012,brian_harman,290.3,63.92,34.5,58.99,29.83
2012,bryce_molder,277.5,64.91,35.083333333333336,61.32,27.25
2012,bubba_watson,315.5,69.95,36.0,56.58,30.88
2012,bud_cauley,291.6,66.55,34.75,62.42,28.76
2012,cameron_beckman,285.2,65.3,34.333333333333336,52.81,28.76
2012,cameron_tringale,290.4,66.6,37.166666666666664,58.79,28.02
2012,camilo_villegas,290.3,69.55,35.083333333333336,54.5,28.87
2012,carl_pettersson,297.1,63.89,35.166666666666664,60.37,31.47
2012,chad_campbell,290.1,67.13,34.833333333333336,54.93,26.85
2012,charl_schwartzel,295.8,62.65,33.666666666666664,58.95,30.38
2012,charles_howell_iii,294.6,66.61,37.166666666666664,56.2,27.46
2012,charley_hoffman,295.5,66.35,36.5,51.41,30.09
2012,charlie_beljan,311.6,66.46,34.0,53.13,29.75
2012,charlie_wi,285.6,59.69,36.083333333333336,59.13,29.9
2012,chez_reavie,282.5,66.13,33.583333333333336,56.52,25.38
2012,chris_couch,293.8,63.65,35.916666666666664,58.29,30.47
2012,chris_dimarco,273.0,60.55,35.833333333333336,56.86,28.29
2012,chris_kirk,291.8,66.6,35.25,58.32,30.04
2012,chris_stroud,286.6,63.37,35.583333333333336,61.55,27.51
2012,colt_knost,272.5,62.12,36.583333333333336,55.24,27.21
2012,d.a._points,284.0,66.48,35.75,56.5,28.87
2012,d.j._trahan,292.2,65.94,36.0,53.43,26.86
2012,daniel_chopra,295.6,59.8,38.0,53.39,30.66
2012,daniel_summerhays,289.3,67.68,36.416666666666664,56.03,26.74
2012,danny_lee,291.9,65.24,36.25,56.66,29.18
2012,david_hearn,286.7,66.32,35.75,61.11,27.51
2012,david_mathis,278.1,61.04,36.416666666666664,57.78,27.52
2012,david_toms,275.5,66.09,34.583333333333336,61.86,28.2
2012,davis_love_iii,296.3,65.02,34.333333333333336,54.84,29.99
2012,derek_lamely,289.1,60.3,39.916666666666664,57.34,29.27
2012,dicky_pride,285.9,64.51,35.25,57.39,27.64
2012,dustin_johnson,310.2,65.75,33.916666666666664,60.29,31.09
2012,edward_loar,295.6,62.05,38.083333333333336,48.34,28.14
2012,erik_compton,297.2,62.48,38.0,53.55,29.55
2012,ernie_els,294.6,66.52,35.666666666666664,61.06,26.8
2012,freddie_jacobson,287.4,61.85,35.666666666666664,57.52,27.59
2012,garth_mulroy,293.7,65.11,35.666666666666664,51.68,30.69
2012,gary_christian,281.9,66.99,35.25,55.25,28.08
2012,gary_woodland,301.6,64.01,37.583333333333336,52.8,28.5
2012,gavin_coles,271.2,64.23,34.166666666666664,59.76,28.52
2012,geoff_ogilvy,290.1,63.66,35.25,62.63,29.82
2012,george_mcneill,288.8,63.03,37.166666666666664,57.33,28.1
2012,graeme_mcdowell,285.5,66.26,33.083333333333336,51.83,31.26
2012,graham_delaet,304.3,66.74,35.083333333333336,57.68,28.29
2012,greg_chalmers,282.0,59.83,37.583333333333336,62.0,29.9
2012,greg_owen,295.9,68.58,35.25,54.03,29.49
2012,harris_english,300.3,67.74,36.916666666666664,53.6,29.03
2012,harrison_frazar,297.7,61.21,37.166666666666664,53.85,29.8
2012,heath_slocum,278.9,67.84,33.25,58.33,25.84
2012,henrik_stenson,289.5,65.37,39.333333333333336,59.04,28.8
2012,hunter_haas,287.6,63.14,37.25,55.02,28.25
2012,hunter_mahan,293.1,68.97,35.416666666666664,53.71,27.14
2012,ian_poulter,285.0,61.61,35.666666666666664,64.34,29.89
2012,j.b._holmes,309.7,64.5,37.0,55.92,31.55
2012,j.j._henry,288.1,68.24,35.333333333333336,57.61,24.35
2012,j.j._killeen,289.9,60.27,38.333333333333336,60.45,27.14
2012,james_driscoll,291.1,62.38,39.333333333333336,54.39,30.54
2012,jason_bohn,279.2,64.59,34.583333333333336,56.07,27.32
2012,jason_day,308.6,61.31,36.833333333333336,61.36,32.18
2012,jason_dufner,292.4,69.17,33.0,62.42,31.4
2012,jason_kokrak,304.1,66.0,36.666666666666664,56.43,27.61
2012,jeff_maggert,285.3,65.66,34.75,58.48,27.65
2012,jeff_overton,292.0,66.32,36.333333333333336,59.35,31.37
2012,jerry_kelly,276.1,65.63,36.5,59.39,27.83
2012,jhonattan_vegas,304.6,66.07,39.5,49.78,28.76
2012,jim_furyk,280.0,68.19,32.833333333333336,63.83,25.88
2012,jimmy_walker,296.5,64.3,37.916666666666664,58.09,31.05
2012,john_daly,306.7,62.08,36.5,52.55,32.3
2012,john_huh,288.3,66.44,36.416666666666664,55.52,29.47
2012,john_mallinger,281.4,66.51,34.083333333333336,58.77,27.03
2012,john_merrick,293.3,69.13,35.25,54.9,28.31
2012,john_rollins,295.4,66.16,37.083333333333336,58.0,29.51
2012,john_senden,291.0,68.59,37.25,57.37,29.83
2012,johnson_wagner,284.0,65.91,36.416666666666664,56.85,28.24
2012,jonas_blixt,286.3,63.65,35.75,61.57,32.91
2012,jonathan_byrd,289.5,63.64,37.0,58.65,29.18
2012,josh_teater,298.6,67.5,36.166666666666664,56.07,30.74
2012,justin_leonard,279.4,60.44,35.666666666666664,59.18,26.9
2012,justin_rose,290.9,70.34,34.583333333333336,61.98,28.52
2012,k.j._choi,282.3,63.57,35.916666666666664,54.68,27.47
2012,keegan_bradley,302.7,66.54,35.166666666666664,57.55,32.13
2012,ken_duke,282.6,64.61,35.25,60.91,30.97
2012,kevin_chappell,293.3,64.11,37.5,57.83,28.2
2012,kevin_kisner,287.9,62.48,36.666666666666664,59.47,27.41
2012,kevin_na,281.5,62.03,36.166666666666664,61.3,29.89
2012,kevin_stadler,292.9,67.75,34.416666666666664,58.61,27.72
2012,kevin_streelman,292.8,66.22,35.666666666666664,58.22,27.8
2012,kris_blanks,284.5,66.84,35.833333333333336,54.71,26.3
2012,kyle_reifers,290.0,67.41,34.833333333333336,56.96,25.3
2012,kyle_stanley,306.9,67.06,34.666666666666664,52.61,29.52
2012,kyle_thompson,284.2,64.78,33.75,48.99,25.18
2012,lee_westwood,298.1,69.75,35.083333333333336,48.3,30.83
2012,louis_oosthuizen,299.5,68.78,34.833333333333336,55.37,30.12
2012,luke_donald,280.1,64.96,34.666666666666664,62.66,29.17
2012,marc_leishman,289.4,62.76,37.416666666666664,58.26,27.85
2012,marco_dawson,285.9,62.76,34.916666666666664,52.21,28.17
2012,mark_anderson,295.7,63.85,38.083333333333336,53.45,31.02
2012,mark_wilson,276.0,64.03,35.666666666666664,57.82,25.64
2012,martin_flores,295.0,63.98,37.083333333333336,59.04,28.46
2012,martin_laird,298.2,65.3,38.833333333333336,55.92,30.92
2012,mathew_goggin,290.8,67.3,37.5,56.82,27.41
2012,matt_bettencourt,288.2,58.95,37.5,51.69,30.28
2012,matt_every,285.5,66.23,34.583333333333336,58.44,31.24
2012,matt_jones,293.7,64.74,38.583333333333336,58.52,26.54
2012,matt_kuchar,286.2,65.38,34.25,62.43,29.53
2012,michael_bradley,284.5,65.35,36.416666666666664,53.8,24.71
2012,michael_thompson,283.4,63.26,35.083333333333336,55.39,29.97
2012,miguel_angel_carballo,289.5,64.79,37.166666666666664,51.7,27.87
2012,nathan_green,283.8,66.92,38.166666666666664,57.62,29.37
2012,nick_o'hern,268.9,63.29,35.5,58.49,25.6
2012,nick_watney,296.8,66.43,34.75,55.11,30.15
2012,padraig_harrington,293.6,62.17,35.083333333333336,59.67,30.16
2012,pat_perez,291.5,65.05,36.083333333333336,61.77,30.95
2012,patrick_sheehan,279.3,62.93,35.916666666666664,55.62,25.13
2012,phil_mickelson,294.4,64.14,37.5,61.57,33.48
2012,richard_lee,285.6,68.29,35.75,54.99,29.54
2012,rickie_fowler,293.2,64.99,35.25,56.79,29.72
2012,ricky_barnes,292.0,67.36,35.583333333333336,54.74,27.93
2012,robert_allenby,286.7,65.79,35.166666666666664,50.85,25.72
2012,robert_garrigus,310.3,69.23,34.166666666666664,55.58,31.71
2012,robert_karlsson,294.7,63.25,36.916666666666664,52.62,32.09
2012,roberto_castro,290.6,68.41,35.833333333333336,58.49,27.3
2012,rocco_mediate,280.7,64.84,36.083333333333336,61.23,27.31
2012,rod_pampling,288.8,64.93,36.166666666666664,57.23,26.8
2012,roland_thatcher,288.9,67.8,32.5,50.0,28.19
2012,rory_mcilroy,310.1,66.36,33.083333333333336,60.24,34.68
2012,rory_sabbatini,287.4,62.24,36.0,58.67,30.46
2012,russell_knox,285.8,69.36,33.666666666666664,58.24,26.73
2012,ryan_moore,287.6,66.35,34.583333333333336,56.77,32.08
2012,ryan_palmer,303.1,65.16,35.5,58.27,32.11
2012,ryo_ishikawa,290.0,59.61,36.0,54.44,26.65
2012,ryuji_imada,276.4,60.6,38.083333333333336,58.26,28.47
2012,sangmoon_bae,289.8,59.81,37.75,50.99,32.37
2012,scott_brown,291.2,64.5,36.0,50.13,28.95
2012,scott_dunlap,281.4,67.21,34.75,58.47,25.04
2012,scott_piercy,304.5,65.73,35.416666666666664,59.9,32.2
2012,scott_stallings,302.4,66.38,36.0,52.33,28.16
2012,sean_o'hair,297.5,68.25,36.5,56.04,29.45
2012,sergio_garcia,292.4,64.98,36.75,58.36,29.56
2012,seung-yul_noh,300.4,67.41,37.0,58.0,28.53
2012,spencer_levin,283.7,60.97,38.416666666666664,57.84,29.58
2012,stephen_ames,283.7,62.18,34.916666666666664,56.5,25.43
2012,stephen_gangluff,291.5,59.15,38.5,53.33,26.34
2012,steve_stricker,285.4,68.33,32.166666666666664,60.15,30.46
2012,steve_wheatcroft,286.9,66.22,36.666666666666664,56.91,25.55
2012,stewart_cink,288.8,64.26,36.833333333333336,52.9,25.87
2012,stuart_appleby,283.3,64.79,36.166666666666664,60.44,27.09
2012,sung_kang,285.7,59.15,38.833333333333336,54.98,26.6
2012,"ted_potter,_jr.",284.5,63.32,36.666666666666664,55.6,27.08
2012,tiger_woods,297.4,67.58,33.583333333333336,63.17,31.66
2012,tim_clark,276.7,64.26,33.25,58.03,25.87
2012,tim_herron,289.4,67.36,36.0,57.06,26.34
2012,tom_gillis,289.0,63.85,37.083333333333336,58.4,31.74
2012,tom_pernice_jr.,273.9,61.69,37.083333333333336,56.25,26.4
2012,tommy_biershenk,285.4,59.89,36.833333333333336,50.31,30.68
2012,tommy_gainey,297.2,62.3,35.666666666666664,53.53,30.78
2012,trevor_immelman,290.9,63.45,36.416666666666664,56.6,26.76
2012,troy_kelly,299.5,63.17,37.0,59.12,26.7
2012,troy_matteson,298.9,64.01,37.916666666666664,56.49,27.41
2012,vaughn_taylor,286.0,66.3,33.333333333333336,56.26,28.54
2012,vijay_singh,295.4,66.22,34.916666666666664,59.3,29.47
2012,webb_simpson,288.6,67.47,35.333333333333336,58.65,32.72
2012,will_claxton,290.4,69.06,35.333333333333336,56.9,28.38
2012,william_mcgirt,285.4,66.3,35.166666666666664,58.6,27.42
2012,y.e._yang,284.9,58.51,38.0,57.67,30.32
2012,zach_johnson,281.1,64.95,35.083333333333336,60.37,32.0
2012,ángel_cabrera,299.7,63.33,36.916666666666664,49.09,26.84
2013,aaron_baddeley,288.5,58.0,39.25,57.72,32.99
2013,aaron_watkins,277.1,62.25,36.583333333333336,59.53,29.21
2013,adam_scott,297.8,68.8,34.166666666666664,56.38,29.21
2013,alistair_presnell,284.6,62.28,36.666666666666664,57.36,27.74
2013,andres_romero,293.1,61.3,39.0,57.91,32.26
2013,andrew_svoboda,290.1,65.91,37.083333333333336,52.96,26.15
2013,ben_crane,281.0,63.98,35.916666666666664,63.83,27.03
2013,ben_curtis,274.9,63.84,36.666666666666664,54.99,24.92
2013,ben_kohles,279.0,65.26,33.583333333333336,56.08,25.75
2013,bill_haas,288.2,67.79,35.416666666666664,62.01,27.65
2013,billy_horschel,293.8,67.48,35.25,55.69,31.85
2013,bo_van_pelt,285.9,65.63,33.583333333333336,53.35,28.24
2013,bob_estes,285.0,64.9,33.833333333333336,66.19,27.5
2013,bobby_gates,296.2,62.84,37.916666666666664,55.15,23.43
